SMILES,IC50_nM,pIC50,IC50_nM_iqr_lower,IC50_nM_iqr_upper,flag_IC50_nM_iqr_outlier,pIC50_iqr_lower,pIC50_iqr_upper,flag_pIC50_iqr_outlier
Oc1ccc(c(F)c1)c2cc(C#N)c3cc(O)ccc3c2,26.0,7.58502665202918,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc2cc(cc(C#N)c2c1)c3cc(F)c(O)cc3F,186.0,6.73048705578208,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc2cc(cc(C#N)c2c1)c3c(F)cc(O)cc3F,45.0,7.34678748622466,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc2cc(cc(C#N)c2c1)c3cc(F)c(O)c(F)c3,548.0,6.26121944151563,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)c2ccc3cc(O)cc(C#N)c3c2,84.0,7.07572071393812,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1cc(C#N)c2cc(ccc2c1)c3ccc(O)c(F)c3,96.0,7.01772876696043,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1F)c2ccc3c(Br)c(O)cc(C#N)c3c2,116.0,6.93554201077308,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1F)c2ccc3c(C#N)c(O)cc(C#N)c3c2,877.0,6.05700040663396,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Cc1c(O)cc(C#N)c2cc(ccc12)c3ccc(O)c(F)c3,406.0,6.39147396642281,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)c2ccc3c(Cl)c(O)cc(C#N)c3c2,98.0,7.0087739243075,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1F)c2ccc3c(Cl)c(O)cc(C#N)c3c2,55.0,7.25963731050576,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1cc(C#C)c2cc(ccc2c1)c3ccc(O)c(F)c3,73.0,7.13667713987954,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CC#Cc1cc(O)cc2ccc(cc12)c3ccc(O)c(F)c3,180.0,6.74472749489669,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1cc(C=O)c2cc(ccc2c1)c3ccc(O)c(F)c3,73.0,7.13667713987954,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1cc(C=C)c2cc(ccc2c1)c3ccc(O)c(F)c3,527.0,6.27818938478745,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CCc1cc(O)cc2ccc(cc12)c3ccc(O)c(F)c3,113.0,6.94692155651658,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)c2ccc3cc(O)ccc3c2,211.0,6.67571754470231,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1cccc(c1)c2ccc3c(O)cccc3c2,1452.0,5.83803338363593,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)c2ccc3c(O)cccc3c2,22.0,7.65757731917779,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1cccc(c1)c2ccc3cc(O)ccc3c2,230.0,6.63827216398241,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc2cc(ccc2c1)c3ccccc3,1345.0,5.87127771566157,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)c2ccc3ccc(O)cc3c2,442.0,6.35457773065091,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1cccc(c1)c2ccc3ccc(O)cc3c2,2642.0,5.57806718672149,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc2ccc(cc2c1)c3ccccc3,3405.0,5.4678828837512,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)c2ccc3ccccc3c2,638.0,6.19517932127884,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)c2ccc3c(Cl)c(O)ccc3c2,91.0,7.04095860767891,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)c2ccc3c(Br)c(O)ccc3c2,266.0,6.57511836336893,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)c2ccc3c(F)c(O)ccc3c2,77.0,7.11350927482752,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)c2ccc3c(C#N)c(O)ccc3c2,1402.0,5.85325198636936,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)c2ccc3c(c(O)ccc3c2)c4ccccc4,1231.0,5.90974194706868,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Cc1c(O)ccc2cc(ccc12)c3ccc(O)cc3,282.0,6.54975089168064,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
COc1c(O)ccc2cc(ccc12)c3ccc(O)cc3,884.0,6.05354773498693,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)c2ccc3c(c(O)ccc3c2)[N+](=O)[O-],709.0,6.14935376481693,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(c(F)c1)c2ccc3cc(O)ccc3c2,24.0,7.61978875828839,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CCC1=N[C@@H]([C@@H](N1)c2ccc(O)cc2)c3ccc(OCCN4CCCCC4)cc3,38.0,7.42021640338319,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc2C(N(CCc2c1)c3ccccc3)c4ccc(cc4)N5CCN6CCCCC6C5,63.0,7.20065945054642,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CC1CN(CCN1C)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5,69.0,7.16115090926274,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CCN1CCN(CC1C)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5,38.0,7.42021640338319,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CCC1CN(CCN1C)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5,162.0,6.79048498545737,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CN1CCN(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5,185.0,6.73282827159699,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CN1CCC(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5,106.0,6.97469413473523,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CN1CCC(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccc(F)cc5,87.0,7.06048074738138,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CN1CCC(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(F)c5,163.0,6.78781239559604,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CN1CCC(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(O)c5,108.0,6.96657624451305,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CN1CCN(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(O)c5,169.0,6.77211329538633,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CC(C)N1CCN(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(O)c5,83.0,7.08092190762393,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CC(C)CN1CCN(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(O)c5,119.0,6.92445303860747,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1cccc(c1)N2CCc3cc(O)ccc3C2c4ccc(cc4)N5CCN(CC6CC6)CC5,122.0,6.91364016932525,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1cccc(c1)N2CCc3cc(O)ccc3C2c4ccc(cc4)N5CCN(CC5)C6CCCC6,123.0,6.9100948885606,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1cccc(c1)N2CCc3cc(O)ccc3C2c4ccc(cc4)N5CCN(CC5)C6CCCCC6,177.0,6.75202673363819,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc2c(c1)sc3c4ccccc4n(Cc5ccc(OCCN6CCCCCC6)cc5)c23,18.0,7.74472749489669,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc2c(c1)sc3c4cc(O)ccc4n(Cc5ccc(OCCN6CCCCCC6)cc5)c23,3.34,8.47625353318844,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CN(C)CCOc1ccc(Cn2c3ccccc3c4sc5cc(O)ccc5c24)cc1,51.4,7.28903688100472,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CN(C)CCOc1ccc(Cn2c3ccc(O)cc3c4sc5cc(O)ccc5c24)cc1,18.0,7.74472749489669,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CCN(CC)CCOc1ccc(Cn2c3ccccc3c4sc5cc(O)ccc5c24)cc1,57.4,7.24108810760203,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CCN(CC)CCOc1ccc(Cn2c3ccc(O)cc3c4sc5cc(O)ccc5c24)cc1,31.2,7.50584540598156,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc2c(c1)sc3c4ccccc4n(Cc5ccc(OCCN6CCOCC6)cc5)c23,126.0,6.89962945488244,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc2c(c1)sc3c4cc(O)ccc4n(Cc5ccc(OCCN6CCOCC6)cc5)c23,10.0,8.0,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc2c(c1)sc3c4ccccc4n(Cc5ccc(OCCN6CCCCC6)cc5)c23,39.0,7.4089353929735,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc2c(c1)sc3c4cc(O)ccc4n(Cc5ccc(OCCN6CCCCC6)cc5)c23,2.84,8.54668165995296,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc2c(c1)sc3c4ccccc4n(Cc5ccc(OCCN6CCCC6)cc5)c23,27.2,7.5654310959658,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc2c(c1)sc3c4cc(O)ccc4n(Cc5ccc(OCCN6CCCC6)cc5)c23,6.0,8.22184874961636,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)c2ccc3cc(O)ccc3n2,1775.0,5.75080164260889,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)c2ccc3c(Cl)c(O)ccc3n2,632.0,6.19928292171761,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)c2ccc3c(Br)c(O)ccc3n2,1140.0,5.94309514866353,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)c2cc(Cl)c3cc(O)ccc3n2,213.0,6.67162039656126,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc2nc(cc(Cl)c2c1)c3ccc(O)c(F)c3,246.0,6.60906489289662,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)c2cc(Br)c3cc(O)ccc3n2,212.0,6.67366413907125,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc2nc(cc(Br)c2c1)c3ccc(O)c(F)c3,283.0,6.54821356447571,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc2nc(cc(Br)c2c1)c3cc(F)c(O)c(F)c3,783.0,6.10623823794206,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)c2cc(C=C)c3cc(O)ccc3n2,504.0,6.29756946355447,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc2nc(cc(C=C)c2c1)c3ccc(O)c(F)c3,385.0,6.4145392704915,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CCc1cc(nc2ccc(O)cc12)c3ccc(O)cc3,634.0,6.19791074211827,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CCc1cc(nc2ccc(O)cc12)c3ccc(O)c(F)c3,1750.0,5.75696195131371,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)c2cc(C#C)c3cc(O)ccc3n2,1500.0,5.82390874094432,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc2nc(cc(C#C)c2c1)c3ccc(O)c(F)c3,1309.0,5.88306035344924,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc2nc(cc(C#C)c2c1)c3cc(F)c(O)c(F)c3,4820.0,5.31695296176115,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)c2cc(C#N)c3cc(O)ccc3n2,455.0,6.34198860334289,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc2nc(cc(C#N)c2c1)c3ccc(O)c(F)c3,1047.0,5.98005331832116,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CC(=O)c1cc(nc2ccc(O)cc12)c3ccc(O)cc3,3138.0,5.50334706074908,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CC(=O)c1cc(nc2ccc(O)cc12)c3ccc(O)c(F)c3,3370.0,5.47237009912866,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc2nc(cc(c3ccccc3)c2c1)c4ccc(O)c(F)c4,1815.0,5.74112337062787,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
COc1cc(nc2ccc(O)cc12)c3ccc(O)cc3,6630.0,5.17848647159523,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
C[C@@H](COc1ccc(cc1)[C@@H]2Oc3ccc(O)cc3S[C@@H]2c4ccc(O)cc4)N5CCCC5,1.3,8.88605664769316,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
C[C@@H](COc1ccc(cc1)[C@@H]2Oc3ccc(O)cc3S[C@@H]2c4ccc(O)cc4)N5CC[C@@H](C)C5,1.3,8.88605664769316,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
C[C@@H]1CCN(CCOc2ccc(cc2)C(=O)c3c(sc4cc(O)ccc34)c5ccc(O)cc5)C1,0.6,9.22184874961636,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
C[C@@H](COc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4)N5CCCC5,0.2,9.69897000433602,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
C[C@@H]1CCN(CCOc2ccc(Cn3c(c(C)c4cc(O)ccc34)c5ccc(O)cc5)cc2)C1,0.5,9.30102999566398,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
C[C@@H](COc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1)N5CCCC5,0.4,9.39794000867204,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
C[C@@H]1CCN(CCOc2ccc(cc2)[C@H]3[C@H](CCc4cc(O)ccc34)c5ccccc5)C1,0.5,9.30102999566398,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
C[C@@H](COc1ccc(cc1)[C@H]2[C@H](CCc3cc(O)ccc23)c4ccccc4)N5CCCC5,0.6,9.22184874961636,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)c2[nH]c3ccccc3c2c4ccccc4,8310.0,5.08039897621589,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)c2c([nH]c3ccccc23)c4ccccc4,24.0,7.61978875828839,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)c2[nH]c3ccccc3c2c4ccc(O)cc4,94.8,7.02319166266193,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
c1ccc(cc1)c2[nH]c3ccccc3c2c4ccccc4,6950.0,5.15801519540989,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)c2[nH]c(nc2c3ccccc3)C(F)(F)F,403.0,6.39469495385889,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)c2noc(c2c3ccccc3)C(F)(F)F,8.5,8.07058107428571,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)n2c(nc3ccccc23)c4ccccc4Cl,1730.0,5.7619538968712,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Cc1nocc1c2nc3ccccc3n2c4ccc(O)cc4,1160.0,5.93554201077308,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Cn1cccc1c2nc3ccccc3n2c4ccc(O)cc4,2940.0,5.53165266958784,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)n2c(nc3ccccc23)c4ccccc4,1800.0,5.74472749489669,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34C=C)C1CC[C@@H]2O,2236.0,5.65052820078561,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34C=C)C1CC[C@@]2(O)C#C,147.0,6.83268266525182,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
C[C@]1(O)CCC2C3CC=C4C[C@@H](O)CC[C@]4(C=C)C3CC[C@]12C,1053.0,5.97757162881451,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34CO)C1CC[C@@H]2O,6324.0,5.19900813873983,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CC[C@@H]2O,210.0,6.67778070526608,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34CC#C)C1CC[C@@H]2O,4643.0,5.33320131633383,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34C#C)C1CC[C@@H]2O,425.0,6.37161106994969,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CCC[C@]12CC[C@H](O)CC1=CCC3C4CC[C@H](O)[C@@]4(C)CCC23,5155.0,5.28777133038046,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CC[C@]12CC[C@H](O)CC1=CCC3C4CC[C@H](O)[C@@]4(C)CCC23,2329.0,5.63283051146532,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34CC=C)C1CC[C@@H]2O,1738.0,5.75995022788735,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CC\C=C/[C@]12CC[C@H](O)CC1=CCC3C4CC[C@H](O)[C@@]4(C)CCC23,3042.0,5.51684079028302,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
C\C=C\[C@]12CC[C@H](O)CC1=CCC3C4CC[C@H](O)[C@@]4(C)CCC23,1164.0,5.93404701968613,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
C\C=C/[C@]12CC[C@H](O)CC1=CCC3C4CC[C@H](O)[C@@]4(C)CCC23,1956.0,5.70863114954842,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CO\C=C/[C@]12CC[C@H](O)CC1=CCC3C4CC[C@H](O)[C@@]4(C)CCC23,3349.0,5.47508485246013,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34\C=C\Br)C1CC[C@@H]2O,3984.0,5.39968067024834,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34\C=C\Cl)C1CC[C@@H]2O,5600.0,5.2518119729938,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34\C=C/Cl)C1CC[C@@H]2O,6690.0,5.17457388223218,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34\C=C\F)C1CC[C@@H]2O,4165.0,5.38038499425719,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34\C=C/F)C1CC[C@@H]2O,4280.0,5.36855623098683,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CN(C)CCOc1ccc(cc1)\C(=C(\CCCCO)/c2ccccc2)\c3ccc(O)cc3,79.0,7.10237290870956,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CN(C)CCOc1ccc(cc1)\C(=C(\CCCO)/c2ccccc2)\c3ccc(O)cc3,320.0,6.49485002168009,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CN(C)CCOc1ccc(cc1)\C(=C(\CCO)/c2ccccc2)\c3ccc(O)cc3,250.0,6.60205999132796,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CSCCC\C(=C(/c1ccc(O)cc1)\c2ccc(OCCN(C)C)cc2)\c3ccccc3,10.0,8.0,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CN(C)CCOc1ccc(cc1)\C(=C(\CCCN=[N+]=[N-])/c2ccccc2)\c3ccc(O)cc3,13.0,7.88605664769316,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CN(C)CCOc1ccc(cc1)\C(=C(\CCN=[N+]=[N-])/c2ccccc2)\c3ccc(O)cc3,1.0,9.0,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CN(C)CCOc1ccc(cc1)\C(=C(\CCCC#N)/c2ccccc2)\c3ccc(O)cc3,25.0,7.60205999132796,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CN(C)CCOc1ccc(cc1)\C(=C(\CCC#N)/c2ccccc2)\c3ccc(O)cc3,200.0,6.69897000433602,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CN(C)CCOc1ccc(cc1)\C(=C(\CCCCl)/c2ccccc2)\c3ccc(O)cc3,100.0,7.0,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CN(C)CCOc1ccc(cc1)\C(=C(\CCCl)/c2ccccc2)\c3ccc(O)cc3,4.0,8.39794000867204,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CCN(c1ccccc1)S(=O)(=O)c2ccc(O)cc2,404.0,6.39361863488939,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CCN(c1ccccc1Br)S(=O)(=O)c2ccc(O)cc2,90.0,7.04575749056067,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CCN(c1cccc(OC)c1)S(=O)(=O)c2ccc(O)cc2,1973.0,5.70487291474781,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CCCN(c1ccccc1)S(=O)(=O)c2ccc(O)cc2,303.0,6.5185573714977,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CCN(c1ccc(O)cc1)S(=O)(=O)c2ccc(O)cc2,272.0,6.5654310959658,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CCN(c1ccccc1)S(=O)(=O)c2ccc(O)c(C)c2,328.0,6.48412615628832,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CC(C)N(c1ccccc1)S(=O)(=O)c2ccc(O)cc2,871.0,6.05998184499234,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CCN(c1ccccc1OC)S(=O)(=O)c2ccc(O)cc2,830.0,6.08092190762393,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CC(C)(C)CN(c1ccccc1)S(=O)(=O)c2ccc(O)cc2,1371.0,5.86296254521049,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)S(=O)(=O)N(Cc2ccccc2)c3ccccc3,500.0,6.30102999566398,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)S(=O)(=O)N(C2CCCCC2)c3ccccc3,866.0,6.06248210798265,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)S(=O)(=O)N(c2ccccc2)c3ccccc3,410.0,6.38721614328026,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CCCCN(c1ccccc1)S(=O)(=O)c2ccc(O)cc2,317.0,6.49894073778225,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
Oc1ccc(cc1)S(=O)(=O)N(CC=C)c2ccccc2,235.0,6.62893213772826,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CCCN(c1ccccc1Br)S(=O)(=O)c2ccc(O)c(C)c2,40.0,7.39794000867204,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CCCN(c1ccccc1c2ccccc2)S(=O)(=O)c3ccc(O)c(C)c3,253.0,6.59687947882418,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CCCN(c1ccccc1F)S(=O)(=O)c2ccc(O)cc2,74.0,7.13076828026902,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
CCCN(c1ccccc1Br)S(=O)(=O)c2ccc(O)c(c2)C(F)(F)F,60.0,7.22184874961636,-6154.625000000001,10329.775000000001,False,2.1030315294828603,10.847356848969733,False
