SMILES,T2_score,SPE_score,flag_T2_ge_empirical_99pct,flag_SPE_ge_empirical_99pct,flag_multivariate_outlier_empirical
Cn1cc(nn1)[C@]2(O)CC[C@H]3[C@@H]4CCc5cc(O)ccc5[C@H]4CC[C@]23C,21.194715478747494,137.79218864012705,False,False,False
CCCC12CCC(=O)C(=C1c3ccc4[nH]nnc4c3C2)CC,21.157870346567357,49.68408145430855,False,False,False
CC(C)CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c4c(F)cc(\C=C\C(=O)O)cc4F,21.13195800704033,166.05834368899934,False,False,False
Oc1ccc(cc1)c2nn(Cc3ccccc3)c4c(cccc24)C(F)(F)F,21.11242121148799,75.80615019020158,False,False,False
COc1ccc2[nH]c3nc(SCc4oc(nn4)c5ccc(C)cc5)nnc3c2c1,21.09972529739966,185.55443474495885,False,False,False
CCOc1ccc(Nc2oc(nc2C#N)c3ccccc3Cl)cc1,21.081534901004517,132.9330698465421,False,False,False
CCCC12CCC(=O)C(=C1c3ccc4[nH]nnc4c3C2)C,21.074513743899928,48.11021571699383,False,False,False
N1C(=Nc2cccc3cccc1c23)c4cc5ccccc5[nH]4,21.055599069544797,239.1095021757904,False,False,False
Oc1ccc(cc1)C2CN(Cc3cc(O)ccc23)C(=O)C(F)(F)F,21.00349423239353,132.50769442425883,False,False,False
CCCC1=C2c3ccc4[nH]nnc4c3CC2(CCC)CCC1=O,20.987289557053852,36.41005866529977,False,False,False
O=C(NCc1occc1)c2cc3CSCc3s2,20.984677019980612,123.94412248842876,False,False,False
CCCC[C@@]12CCC(=O)C(=C1c3ccc4[nH]nnc4c3C2)CC,20.951974668679295,36.833776463430816,False,False,False
CCCC[C@]12CCC(=O)C(=C1c3ccc4[nH]nnc4c3C2)CC,20.951974668679295,36.833776463430816,False,False,False
Oc1ccc(cc1)c2oc3c(CC#N)cc(O)c(Cl)c3c2,20.92308970437819,87.4334809437822,False,False,False
CCCC1=C2c3ccc4[nH]nnc4c3CC2(CC)CCC1=O,20.916425817199446,33.80152094158676,False,False,False
CS(=O)(=O)N(CC(=O)NCc1occc1)c2ccc3OCOc3c2,20.893356270571157,108.72723320179956,False,False,False
Oc1ccc(c(O)c1)c2nn(CC(F)(F)F)c3cc(O)ccc23,20.877684740703117,200.25204235580216,False,False,False
Oc1ccc(cc1)c2cc(C#N)c3cc(O)ccc3n2,20.846376430979955,50.01709635440501,False,False,False
O=C1CCC2(Cc3ccccc3)Cc4c(ccc5[nH]ncc45)C2=C1,20.840571278004404,47.58284983237225,False,False,False
CCC1(C)NC(=O)N(CC(=O)Nc2sc3CCCc3c2C(=O)N)C1=O,20.828473669313748,457.2240781948399,False,False,False
COc1ccc(OCCC(=O)OCC(=O)NCc2occc2)cc1,20.818835294761463,107.08985461195729,False,False,False
CCC12CCC(=O)C(=C1c3ccc4[nH]nnc4c3C2)C,20.816014268657444,34.64208783048758,False,False,False
CCCCC1=C2c3ccc4[nH]nnc4c3CC2(CC)CCC1=O,20.813556906694505,36.92255496574069,False,False,False
CC[C@@]12CCC(=O)C(=C1c3ccc4[nH]nc(F)c4c3C2)Cl,20.80052746740899,95.96449446924697,False,False,False
Oc1ccc2C(N(CCc2c1)C(=O)C(F)(F)F)c3ccccc3,20.784716931919956,108.993969265792,False,False,False
CCCCC12CCC(=O)C(=C1c3ccc4[nH]nnc4c3C2)C,20.695671989586888,34.148975249024225,False,False,False
CCC1=C2c3ccc4[nH]nnc4c3C[C@]2(CC)CCC1=O,20.689411491485238,34.31602466636217,False,False,False
CCC1=C2c3ccc4[nH]nnc4c3CC2(CC)CCC1=O,20.689411491485238,34.31602466636217,False,False,False
CCCCN(O)C(=O)CCCCCCCCCC[C@@H]1Cc2cc(O)ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,20.671391097728414,138.4583610371414,False,False,False
Oc1ccc(c(O)c1)c2nn(c3cc(Cl)ccc3Cl)c4cc(O)ccc24,20.649336883428848,110.26395005745587,False,False,False
Oc1ccc(cc1)[C@H]2N(CCc3cc(O)ccc23)C(=O)C(F)(F)F,20.64030792311497,128.76054244737094,False,False,False
CCC12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2=O)C,20.584092314681936,58.1093699330963,False,False,False
CCN(c1ccccc1Br)S(=O)(=O)c2ccc(O)cc2,20.577891111484497,85.65500018250643,False,False,False
O=C1NC(=O)C2=C(N1)OC3=C(C2c4cc5ccccc5n4Cc6ccccc6)C(=O)NC(=O)N3,20.57463419066839,523.9533730854438,False,False,False
CC1=C2c3ccc4[nH]nnc4c3CC2(Cc5ccccc5)CCC1=O,20.566994033360434,36.115490149655045,False,False,False
CN(CCCc1ccc(Cl)cc1)c2nc(NCCc3ccc(O)cc3)nc(n2)N4CCN(CCO)CC4,20.544285041352754,275.17975439574855,False,False,False
CCC12CCC(=O)C(=C1c3ccc4[nH]nc(Cl)c4c3C2)C,20.515524784374616,66.21046788554273,False,False,False
OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(cc4)C(F)(F)F)cc1,20.490773097713035,67.30475856331265,False,False,False
Oc1ccc(cc1)C2=C(C3OC2CC3S(=O)(=O)Oc4ccc(F)cc4)c5ccc(\C=C\c6cc(O)cc(O)c6)cc5,20.448926519606474,114.8279180872683,False,False,False
Oc1ccc(cc1)c2oc3c(\C=C/Br)cc(O)cc3n2,20.426378247560447,223.03552035891582,False,False,False
COc1ccc(cc1OC)C2CC(=NN2S(=O)(=O)C)c3c(O)nc4ccc(Cl)cc4c3c5ccccc5,20.40038546744524,165.61630092701196,False,False,False
C[C@@H]1Cc2cc(O)ccc2[C@H](N1c3ccc(OC(F)(F)F)cc3)c4ccc(\C=C\C(=O)O)cc4,20.395251352863916,58.82322346835744,False,False,False
CC(C)CN(C1CCS(=O)(=O)C1)C(=O)COC(=O)c2cc3CCCc3s2,20.37594757500546,194.00796856320648,False,False,False
c1ccc(cc1)c2[nH]c3ccccc3c2c4ccccc4,20.375740183408688,112.184437027443,False,False,False
O=C(COC(=O)CCC(=O)c1cccs1)NCc2occc2,20.360728648791234,136.23713759031173,False,False,False
CC[C@@]12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)c5ccccc5,20.3483117192918,23.321764511546455,False,False,False
CC(C)(C)c1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,20.332427850245814,99.76658860911118,False,False,False
CC1=C2c3ccc4[nH]ncc4c3CC2(C)CCC1=O,20.32868387770139,29.77531654925656,False,False,False
CCCC[C@@]12CCC(=O)C(=C1c3ccc4[nH]nnc4c3C2)c5cccs5,20.31878754866108,64.96805108148659,False,False,False
CCCC[C@@]12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)CC,20.315046111816955,28.683837676514788,False,False,False
Oc1ccc2C(N(CCc2c1)C(=O)C(F)(F)F)c3ccc(OCCN4CCCC4)cc3,20.308320934640797,123.774713121724,False,False,False
CCCN(c1ccccc1Br)S(=O)(=O)c2ccc(O)c(C)c2,20.29653272899632,81.5781074267303,False,False,False
CCCC12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)C,20.26275623614743,39.75430349773863,False,False,False
OCCn1nc(c2ccc(O)cc2)c3cccc(c13)C(F)(F)F,20.247321977296682,143.28509240363695,False,False,False
Cc1nc2cc(nn2c(O)c1Cl)c3ccsc3n4c(C)ccc4C,20.23048258201751,112.538136662052,False,False,False
CCCCCCCCc1ccc(O)cc1,20.218682889327727,65.02769475279959,False,False,False
CC1=C2c3ccc4[nH]ncc4c3CC2(Cc5ccccc5)CCC1=O,20.195916452889744,24.797409818060572,False,False,False
CCCCN(C)C(=O)CCCCCCCCCCS[C@@H]1[C@H](O)c2cc(O)ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,20.18918475340126,145.072024040508,False,False,False
O=C(CSc1n[nH]c(n1)c2occc2)Nc3sc4CCCCc4c3C(=O)Nc5ccccc5,20.15217569143993,184.43133245667485,False,False,False
Cc1ccc(NS(=O)(=O)c2cccc(c2)C(=O)OCC(=O)NCc3occc3)cc1,20.139910755571222,111.60388044234585,False,False,False
ClC1=CCC2C(C1)C(=O)N(CCCCCCN3C(=O)C4CC=C(Cl)CC4C3=O)C2=O,20.130710277200528,408.87474886491384,False,False,False
CCCCN(C)C(=O)CCCCCCCCCCS[C@@H]1Cc2cc(O)ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,20.119307257398937,135.7391066587271,False,False,False
CC1=C2c3ccc4[nH]nnc4c3CC2(Cc5ccc(F)cc5)CCC1=O,20.06830236836489,51.006322359095776,False,False,False
Oc1ccc2C(=O)N(C(=O)c2c1)c3ccc(O)cc3[N+](=O)[O-],20.027929917997813,431.05188870801913,False,False,False
CCCCC12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)C,19.985691833630334,25.835468027295956,False,False,False
C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(ccc4[nH]3)c5conc5C)c6ccc(F)cc6,19.94362939306405,131.46477105989322,False,False,False
CC[C@@]12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)C,19.941558301234835,25.540443841877533,False,False,False
CCCCCCCCCCNCCOc1ccc(cc1)\C(=C(\CC)/c2ccccc2)\c3ccc(O)cc3,19.940868584464674,56.63053228519972,False,False,False
CCc1cc(NCC(C)C)nc(NCC(C)C)n1,19.932066293209562,127.94482745151645,False,False,False
CC1(N(CCc2cc(O)ccc12)c3ccc(cc3)C4CCC4)c5ccc(\C=C\C(=O)O)cc5,19.898014548316464,335.6837663492609,False,False,False
CCC1=C2c3ccc4[nH]ncc4c3CC2(CC)CCC1=O,19.896139684943073,25.380973170949176,False,False,False
CCCN(c1ccccc1Br)S(=O)(=O)c2ccc(O)cc2,19.832429916300146,87.51964205649192,False,False,False
CCCCc1cc(NCCC)nc(NCCC)n1,19.828443392957045,122.71623800812684,False,False,False
Oc1ccc(cc1)C(=C(CC(F)(F)F)c2ccccc2)c3ccc(O)cc3,19.81078310555049,151.59944946048077,False,False,False
Cc1cc(C)c2nc([nH]c2c1)c3cc4ccccc4n3Cc5ccccc5,19.78266122340958,93.21132734915733,False,False,False
CC\C(=C(/c1ccc(O)cc1)\c2ccc(OCCNCCCCCCCCCCO)cc2)\c3ccccc3,19.766316555450196,62.11906702342355,False,False,False
O=C(COC(=O)CCOc1ccccc1)NCc2occc2,19.75327307063666,103.77769253306903,False,False,False
CCCN(CCC)S(=O)(=O)c1ccc(NC(=O)Cc2cccs2)cc1,19.749065185548282,67.63404729772128,False,False,False
CCCCC12CCC(=O)C(=C1c3ccc4[nH]nnc4c3C2)c5occc5,19.74716330648119,62.73979339537872,False,False,False
Clc1ccc(cc1)c2nc(NC(=O)CSc3nnnn3c4ccccc4)ns2,19.73213800155425,236.5103890553221,False,False,False
CC[C@@]12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)Cl,19.66169874823407,62.89427855519944,False,False,False
Oc1ccc(cc1)C2=C([C@H]3O[C@@H]2C[C@@H]3S(=O)(=O)Oc4ccccc4)c5ccc(O)cc5,19.62820254580017,69.49781887608174,False,False,False
Oc1ccc(cc1)C2=C([C@H]3O[C@H]2C[C@@H]3S(=O)(=O)Oc4ccccc4)c5ccc(O)cc5,19.62820254580017,69.49781887608174,False,False,False
CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)Cc3ccc(NC(=O)CCCCCCC(=O)NO)cc3)cc2)\c4ccccc4,19.62759754694362,150.02742950423135,False,False,False
CC1=C2c3ccc4[nH]ncc4c3CC2(Cc5ccccc5F)CCC1=O,19.617342125740514,61.5787653168596,False,False,False
COc1ccc(cc1)N2C(=Nc3sc4CN(C)CCc4c3C2=O)SCC(=O)Nc5nccs5,19.589901168105854,201.47231273656996,False,False,False
CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,19.559933169159994,150.4538987687389,False,False,False
CC[C@@]12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2=O)Cl,19.55916261077655,88.5238426914246,False,False,False
C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCCCC(=O)Nc4ccccc4N)Cc5cc(O)ccc35)[C@@H]1CC[C@@H]2O,19.55293420814614,290.64538814691224,False,False,False
CC1CC2=C(S1)C(=O)N(CCc3ccccc3)C(=N2)SCC(=O)Nc4nnc(C)s4,19.520260212898652,185.66820970426585,False,False,False
CNCCCCCCCCCCCCn1c(c(C)c2cc(O)ccc12)c3ccc(O)cc3,19.51484002795199,84.51561596831391,False,False,False
Cc1ccc2c(C(Nc3ccc(Cl)cc3)c4ccccc4Cl)c(C)[nH]c2c1,19.49290575007168,241.59741572260938,False,False,False
COC(=O)COc1ccc(cc1)C2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4,19.440065254500833,84.7359892671789,False,False,False
COc1ccc(Cn2c(N)c(C(=O)NCc3occc3)c4nc5ccccc5nc24)cc1,19.41875784264974,309.30039552414723,False,False,False
Cc1c(c2ccc(OC(F)(F)F)cc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc15,19.41463443695205,103.38949412919229,False,False,False
COC[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(\C=N\O)cc5)OC,19.39378959595633,208.12556563545922,False,False,False
CCCN(c1c(C)cccc1Cl)S(=O)(=O)c2ccc(O)c(C)c2,19.34087546757275,70.32344880123279,False,False,False
COc1ccc2C3=C([C@@H](Oc2c1)c4ccc(OCCN5CCCCC5)cc4)c6ccc(O)cc6OCC3,19.289151366521086,52.87023525538055,False,False,False
COc1ccc2C3=C([C@H](Oc2c1)c4ccc(OCCN5CCCCC5)cc4)c6ccc(O)cc6OCC3,19.289151366521086,52.87023525538055,False,False,False
C(c1ccccc1)n2c(cc3ccccc23)c4nc5ccccc5[nH]4,19.276189998904997,108.97272084558253,False,False,False
CC(C)n1nc(c2ccc(O)cc2C)c3cccc(c13)C(F)(F)F,19.264917588002085,97.71856090563956,False,False,False
COc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCCN5CCN(C)CC5)cc4)c6ccc(OC)cc6C3=O,19.241472072758214,149.63461811367858,False,False,False
CCCCCCCCNCCOc1ccc(cc1C)C(CCC)(CCC)c2ccc(O)c(C)c2,19.18699296041216,72.15368359954076,False,False,False
C[C@H](CCc1ccc(O)cc1)NC(=O)Cc2c([nH]c3c(OCCCCCN4CCCCC4)cccc23)c5ccccc5,19.16625049882766,80.59868288203289,False,False,False
OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccccc4C(F)(F)F)cc1,19.162319753770046,109.77432137813685,False,False,False
COc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCN6CCCCC6)cc5,19.110285087915585,54.40945249703172,False,False,False
COc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCN6CCCCC6)cc5,19.110285087915585,54.40945249703172,False,False,False
CC1=C2c3ccc4[nH]ncc4c3CC2(Cc5ccc(F)cc5)CCC1=O,19.097325317439363,40.84668424569389,False,False,False
Oc1ccc2C(N(CCc2c1)C(=O)C(F)(F)F)c3cccs3,19.093510899850422,161.12100731033658,False,False,False
CCC12CCC(=O)C(=C1c3ccc4[nH]nnc4c3C2)c5ccc(O)cc5,19.08956637943663,65.03711814372295,False,False,False
OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(cc4)C(F)(F)F)cc1,19.08667858275987,88.06858733594092,False,False,False
C[C@H](CCc1ccc(O)cc1)NC(=O)Cc2c([nH]c3ccc(OCCCCCN4CCCCC4)cc23)c5ccccc5,19.059870997441607,86.51998523444803,False,False,False
CC1=C2c3ccc4[nH]ncc4c3CC2(Cc5cccc(F)c5)CCC1=O,19.02367805349949,51.3950157101125,False,False,False
Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCN6CCOCC6)cc5,19.007320722694985,61.272847545841906,False,False,False
Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCN6CCOCC6)cc5,19.007320722694985,61.272847545841906,False,False,False
COc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCN5CCN(C)CC5)cc4)c6ccc(OC)cc6C3=O,18.997134824211084,151.94618000646557,False,False,False
Cc1cccc2[nH]c(nc12)c3cc4ccccc4n3Cc5ccccc5,18.994804128488877,97.42930302085999,False,False,False
C(CN1CCC1)Oc2ccc(cc2)C3=C(CCOc4ccccc34)c5ccccc5,18.940427189872498,342.5991839300394,False,False,False
CC\C(=C(\c1ccc(\C=C\C(=O)O)cc1)/c2ccc3[nH]ncc3c2)\c4ccc(F)cc4Cl,18.936367045890556,116.89105574286639,False,False,False
CCCCN(C)C(=O)CCCCCCCCCC[C@@H]1Cc2cc(O)ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,18.884550114212992,116.73031654491531,False,False,False
Oc1ccc(cc1)S(=O)(=O)N(c2ccccc2)c3ccccc3,18.869950482817373,74.23704515948864,False,False,False
CC(C)n1nc(c2ccc(O)cc2)c3cccc(c13)C(F)(F)F,18.863057476430225,93.77940833586345,False,False,False
COc1ccc2[nH]c3C4=Nc5ccccc5C(=O)N4CCc3c2c1,18.79896173123713,193.55179361064987,False,False,False
Cc1ccc(cc1)S(=O)(=O)Cc2oc(cc2)C(=O)N3CCC4(CC3)OCCO4,18.74854325526804,123.62938380430131,False,False,False
CCCCN(C)C(=O)CCCCCCCCCCS[C@H]1[C@@H]2[C@H](CC[C@]3(C)[C@@H](O)CC[C@@H]23)c4ccc(O)cc4C1=O,18.724931525266637,148.9225882555391,False,False,False
CC1CC(=O)C2=C(C1)OC3=C(C2c4cc5ccccc5n4Cc6ccccc6)C(=O)CCC3(C)C,18.69203018612583,149.2592698084482,False,False,False
COc1cc(NC(=O)c2cccs2)c(cc1OC)C(=O)OCC(=O)NCc3occc3,18.647986342191427,145.97065579990698,False,False,False
COc1c(C)c(Br)c2C(=O)Oc3c(C)c(O)ccc3c2c1C,18.623819327810047,127.37764170057173,False,False,False
CCn1c2ccccc2c3cc(NC(=O)CSc4nnc(c5ccc(OC)cc5)n4N)ccc13,18.559323430012046,423.5776280949953,False,False,False
CCCC[C@@]12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)C(=O)OC,18.526998674709613,47.32780472435186,False,False,False
Oc1ccc(c(F)c1)c2oc3c(\C=C/Br)cc(O)cc3n2,18.432378560805105,238.02053521703633,False,False,False
CC#Cc1cc(cc2ccc(O)cc12)c3ccc(O)c(F)c3,18.416723878605,345.8106636505226,False,False,False
CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)Cc3ccc(cc3)c4cn(CCCCCC(=O)NO)nn4)cc2)\c5ccccc5,18.410088977515013,193.28508888896312,False,False,False
Oc1ccc2C3=C(CCOc2c1)c4ccccc4O[C@H]3c5ccc(OCCN6CCCCC6)cc5,18.38589093282898,43.178011925347796,False,False,False
Oc1ccc2C3=C(CCOc2c1)c4ccccc4O[C@@H]3c5ccc(OCCN6CCCCC6)cc5,18.38589093282898,43.178011925347796,False,False,False
CC(C)OC(=O)C1=CN(CC(C)(C)c2c1[nH]c3ccccc23)C(=O)c4ccc(F)c(F)c4,18.329868679010428,168.78764917234886,False,False,False
Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(cc4)N5CCN(CC5)c6ccc(Cl)cc6,18.30444626409273,106.9898553478863,False,False,False
C[C@H](CCc1ccc(O)cc1)NC(=O)Cc2c(c3ccccc3)n(Cc4ccc(OCCCCN5CCCCC5)cc4)c6ccccc26,18.296389131914186,85.04473314898553,False,False,False
Cc1c(c2ccc(cc2)C(F)(F)F)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc15,18.29118335163959,77.90371923399283,False,False,False
CCCCCCCCCCNCCOc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4,18.28989642798556,96.81468726138783,False,False,False
Oc1ccc2C3=C([C@@H](Oc2c1)c4ccc(OCCN5CCCCC5)cc4)c6ccccc6OCC3,18.282936573769376,44.28395095012492,False,False,False
Oc1ccc2C3=C([C@H](Oc2c1)c4ccc(OCCN5CCCCC5)cc4)c6ccccc6OCC3,18.282936573769376,44.28395095012492,False,False,False
CC(C)CNc1cc(\C=C\c2ccccc2)nc(NCC(C)C)n1,18.26696427861083,150.16612288820465,False,False,False
CC(C)(F)CN1[C@H](c2ccc(\C=C\C(=O)O)cc2)c3ccc(O)cc3CC1(C)C,18.258488574889302,126.6395680167136,False,False,False
Oc1cc(O)c2C(=O)c3oc4c(Br)cc(O)cc4c3Oc2c1,18.25795887026976,158.44492800228585,False,False,False
Oc1ccc(cc1)c2oc3c(CBr)cc(O)cc3n2,18.246780422807817,252.91863974390404,False,False,False
Cc1ccnc(NS(=O)(=O)c2ccc(NC(=O)Cc3cccs3)cc2)n1,18.22127898708612,108.87978576551838,False,False,False
CC#Cc1cc(O)cc2ccc(cc12)c3ccc(O)c(F)c3,18.21947163033502,343.0639867407543,False,False,False
Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(cc4)N5CCN(CC5)C(=O)c6ccc(Cl)cc6,18.094817899865916,102.96080939447855,False,False,False
C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(ccc4[nH]3)c5cccnc5)c6ccc(F)cc6,18.06371061777656,134.02939369687783,False,False,False
Oc1ccc(cc1)S(=O)(=O)N(Cc2ccccc2)c3ccccc3,18.059093266156577,68.83710224679506,False,False,False
Cn1nnnc1\C=C\c2ccc(Oc3c(sc4cc(O)ccc34)c5ccc(O)cc5)cc2,18.00549600780863,133.5662831511774,False,False,False
Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCCN6C(=O)CCC6=O)cc5,18.0006888798154,72.42034941238828,False,False,False
Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCCN6C(=O)CCC6=O)cc5,18.0006888798154,72.42034941238828,False,False,False
Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCN6C(=O)CCC6=O)cc5,17.950172403547384,69.00210462184889,False,False,False
Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCN6C(=O)CCC6=O)cc5,17.950172403547384,69.00210462184889,False,False,False
Oc1ccc(N2C=Nc3cc(O)cc(O)c3C2=O)c(F)c1,17.949442887321236,124.95370580100148,False,False,False
CCCN(c1ccccc1Cl)S(=O)(=O)c2ccc(O)c(C)c2,17.946979421141656,68.35037775975047,False,False,False
O=C(COC(=O)c1cccc(c1)S(=O)(=O)N2CCc3ccccc3C2)NCc4occc4,17.937983260645176,131.22333682460857,False,False,False
Cc1c(O)c(Cl)c(C)c2c3ccc(O)c(Cl)c3OC(=O)c12,17.92385669595495,124.331265726486,False,False,False
Cn1nnc(\C=C\c2ccc(Oc3c(sc4cc(O)ccc34)c5ccc(O)cc5)cc2)n1,17.91583421036019,138.2781481341566,False,False,False
CC1CC(=O)C2=C(C1)OC3=C(C2c4cc5ccccc5n4Cc6ccccc6)C(=O)CC(C)(C)C3,17.902092623936134,162.4439936663477,False,False,False
CC\C(=C(/c1ccccc1)\c2ccc(\C=C\C(=O)O)cc2)\c3ccccc3,17.898844911798495,53.28380663486721,False,False,False
Oc1cc(O)c2C(=O)N(C=Nc2c1)c3ccc(O)c(F)c3,17.880095705245914,130.2742761986333,False,False,False
Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(cc4)N5CCN(CC5)C(=O)c6cccc(Cl)c6,17.80263485349658,100.67970581782778,False,False,False
CCCCOC(=O)c1cc(O)c(O)c(O)c1,17.802040591315322,137.14097363616372,False,False,False
CCC(CC)(c1cc(C)c(O)c(C)c1)c2cc(C)c(O)c(C)c2,17.78202073565932,91.30415824237502,False,False,False
COC(=O)c1oc(CSc2nc(C)nc3sc(C)c(C)c23)cc1,17.77059997366414,110.40443868108397,False,False,False
COc1ccccc1\C=C\2/Sc3nc(nn3C2=O)c4occc4,17.73895635695254,130.01662492969888,False,False,False
CCCN(c1c(C)cccc1Cl)S(=O)(=O)c2ccc(O)cc2,17.737005517694925,71.60322027351444,False,False,False
Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(cc4)N5CCN(CC5)C(=O)c6ccccc6Cl,17.66168892458243,96.81439505060746,False,False,False
CCn1c(SCC(=O)c2oc(CNC(=O)C)cc2)nnc1c3cccs3,17.651111559428127,111.44790457967794,False,False,False
CC[C@@]12CC[C@@](O)(C[C@H]1CCc3cc(O)ccc23)C#CC,17.64577232767913,355.9279251563252,False,False,False
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(C)(C)F)c4ccc(\C=C\C(=O)O)cc4,17.623749681708972,105.64711367130798,False,False,False
Nc1cc(O)cc2N=CN(C(=O)c12)c3ccc(O)cc3,17.61479044414103,254.27334174870325,False,False,False
Oc1cc(O)c2C(=O)N(C=Nc2c1)c3ccc(O)c(Cl)c3,17.594947725941452,89.57149150251395,False,False,False
CC(C)CN1[C@@H](c2ccc(O)cc2CC1(C)C)c3c(F)cc(\C=C\C(=O)O)cc3F,17.592617360469628,134.2892597914662,False,False,False
CC(OC(=O)COc1ccc(Cl)cc1C)C(=O)N(C)C,17.543069400592426,173.1289984813178,False,False,False
Cc1c([nH]c2CC(CC(=O)c12)c3occc3)C(=O)OCC4CCCO4,17.542734314578677,121.79988015805566,False,False,False
Oc1ccc2c(CCN(c3ccccc3Cl)S2(=O)=O)c1,17.478935038077722,71.08200516462107,False,False,False
Oc1ccc(cc1)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\c5c[nH]cn5)cc4,17.449733922627725,145.31839188936476,False,False,False
Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(sc2c1)c5ccc(Br)cc5,17.44148408134369,215.50604774239753,False,False,False
Oc1ccc2C(=C(Cc3ccccc3)C(=O)Oc2c1)C(F)(F)F,17.40786539371137,138.34479650823957,False,False,False
Oc1ccc2c3Oc4cc(O)cc(O)c4C(=O)c3oc2c1,17.39657020251598,84.59204142785487,False,False,False
Brc1oc(cc1)c2nc3cc(ccc3[nH]2)N4C(=O)c5ccccc5C4=O,17.38092448734449,140.05558499688885,False,False,False
CC(C)CNc1nc(NCc2ccccc2)cc(\C=C\c3ccccc3)n1,17.37040315030565,139.61060531873926,False,False,False
COc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCCN5CCCC5)cc4)c6ccc(OC)cc6C3=O,17.35958130177157,130.89662711495362,False,False,False
Oc1ccc(c(O)c1)c2n[nH]c3cc(O)ccc23,17.35604626805789,109.10487177248136,False,False,False
C[C@@H]1Cc2cc(O)ccc2[C@H](N1CC(C)(C)F)c3c(F)cc(\C=C\C(=O)O)cc3F,17.327149811550267,142.78311899468537,False,False,False
CCCN(c1ccccc1Cl)S(=O)(=O)c2ccc(O)cc2,17.31536674972782,75.52722518688356,False,False,False
CC(C)CNc1cc(\C=C\c2ccccc2)nc(NCc3ccccc3)n1,17.29971665708537,138.9895548745081,False,False,False
Oc1ccc2c3C(=O)c4c(O)cc(O)cc4Oc3oc2c1,17.292994817723077,104.52061153840461,False,False,False
C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(ccc4[nH]3)N5CCOCC5)c6ccc(F)cc6,17.268839730144094,103.85094472010833,False,False,False
