SMILES,T2_score,SPE_score,flag_T2_ge_empirical_99pct,flag_SPE_ge_empirical_99pct,flag_pca_outlier_empirical,pIC50,flag_reason
OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccccc4C(F)(F)F)cc1,28.090863602182488,70.0395304563401,False,False,False,7.63827216398241,not_flagged
CC(C)(C)CN(c1ccccc1)S(=O)(=O)c2ccc(O)cc2,28.090650788219616,116.270435802685,False,False,False,5.86296254521049,not_flagged
Oc1ccc(c(F)c1)c2oc3c(cc(O)cc3n2)C#N,28.067828177880372,83.13070894241955,False,False,False,6.86012091359876,not_flagged
COc1ccc(OS(=O)(=O)C2CC3OC2C(=C3c4ccc(O)cc4)c5ccc(NC(=O)CCCCCCC(=O)O)cc5)cc1,28.067033900320748,91.62997299721302,False,False,False,3.93704216591549,not_flagged
Oc1ccc(cc1)[C@H]2[C@@H](C(=O)N2c3ccc(O)cc3)c4ccc(O)cc4,28.04753152734085,220.47313502259863,False,False,False,5.85387196432176,not_flagged
CCN(CC)CCOc1ccc(Cn2c3ccccc3c4sc5cc(O)ccc5c24)cc1,28.010952045189516,164.18951188303652,False,False,False,7.24108810760203,not_flagged
Oc1ccc(cc1)[C@H]2[C@@H](C(=O)N2c3ccc(O)cc3)c4ccc5ccccc5c4,28.008280215472727,221.54877879449293,False,False,False,6.82390874094432,not_flagged
Cc1cc2c(cc1Br)C(=O)Oc3c(C)c(O)ccc23,27.98201097277386,46.68099720205069,False,False,False,5.16430942850757,not_flagged
OCCCOc1ccc(cc1)C2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4,27.93736483757687,31.731947445816342,False,False,False,6.48678239993206,not_flagged
COc1ccc(OC)c(c1)N2C(=O)[C@H]3ON=C([C@H]3C2=O)c4ccccc4Cl,27.804131119665406,131.8224850060111,False,False,False,5.00944405224017,not_flagged
CCC[C@]12CC[C@H](O)CC1=CCC3C4CC[C@H](O)[C@@]4(C)CCC23,27.80197264785457,77.35472614406613,False,False,False,5.28777133038046,not_flagged
OCCn1nc(c2ccc(O)cc2)c3cccc(c13)C(F)(F)F,27.76701480752499,106.79477235248376,False,False,False,7.01772876696043,not_flagged
CCN(CC)CCOc1ccc(Cn2c3ccc(O)cc3c4sc5cc(O)ccc5c24)cc1,27.753613130734884,171.76459655274073,False,False,False,7.50584540598156,not_flagged
Oc1ccc(cc1)[C@H]2[C@H](Oc3ccccc3)C(=O)N2c4ccc(O)cc4,27.672612119249965,211.82805506071543,False,False,False,6.85387196432176,not_flagged
CC\C=C/[C@]12CC[C@H](O)CC1=CCC3C4CC[C@H](O)[C@@]4(C)CCC23,27.6595411049191,81.29345031397989,False,False,False,5.51684079028302,not_flagged
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CC[C@@H]2O,27.64368983552233,73.82257945346062,False,False,False,6.67778070526608,not_flagged
CCn1nnc(NC(=O)CSc2ccc(Cl)cc2)n1,27.59464975164976,148.81411206380346,False,False,False,5.03299663718775,not_flagged
CC1CC(=O)C2=C(C1)OC3=C(C2c4cc5ccccc5n4Cc6ccccc6)C(=O)CCC3(C)C,27.58272213356108,107.1578402040724,False,False,False,3.44880626256421,not_flagged
Oc1ccc(c(O)c1)c2n[nH]c3cc(O)ccc23,27.546629417453257,61.21857658312104,False,False,False,7.31875876262441,not_flagged
O=C(CSc1nnc(SCC(=O)c2occc2)s1)c3occc3,27.51033975172242,139.43059115687333,False,False,False,4.67303691378129,not_flagged
Oc1ccc2C(=O)N(C(=O)c2c1)c3ccc(O)cc3[N+](=O)[O-],27.472437854315253,393.0709299089877,False,False,False,7.67778070526608,not_flagged
C[C@@H](COc1ccc(cc1)C2Oc3ccc(O)cc3C(=C2c4cccc(c4)C#N)C)N5CC[C@@H](C)C5,27.439993793355395,52.94969664014462,False,False,False,9.15490195998574,not_flagged
CC1(N(CCc2cc(O)ccc12)c3ccc(F)cc3)c4ccc(\C=C\C(=O)NCCC(F)(F)F)cc4,27.420870815167383,117.83830997315181,False,False,False,7.33724216831843,not_flagged
CC[C@]12CC[C@H](O)CC1=CCC3C4CC[C@H](O)[C@@]4(C)CCC23,27.369460429721016,76.52409881048202,False,False,False,5.63283051146532,not_flagged
CC[C@]12CC[C@H](O)CC1=CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@H]23,27.369460429721016,76.52409881048202,False,False,False,5.63264407897398,not_flagged
CN(C)CCOc1ccc(Cn2c3ccccc3c4sc5cc(O)ccc5c24)cc1,27.368359050146317,166.25808625217635,False,False,False,7.28903688100472,not_flagged
Brc1cnc2cc(nn2c1)C(=O)N3CCN(CC3)C(=O)c4occc4,27.339086410353413,158.40980434297987,False,False,False,4.74690950641093,not_flagged
OC(=O)CCCCCCC(=O)Nc1ccc(cc1)C2=C(C3CC(C2O3)S(=O)(=O)Oc4ccccc4)c5ccc(O)cc5,27.332156958002063,89.56984078790157,False,False,False,5.91721462968355,not_flagged
Oc1ccc(cc1)c2cc(Cl)c3c(Cl)c(O)ccc3c2,27.325779369742808,22.63719420556845,False,False,False,7.36653154442041,not_flagged
COc1cc(cc(OC)c1OC)[C@H]2[C@@H](C(=O)N2c3ccc(O)cc3)c4ccc(O)cc4,27.320563562662507,240.96300763860438,False,False,False,4.74472749489669,not_flagged
Oc1ccc2cc(cc(C#N)c2c1)c3ccc(O)c(F)c3,27.212280894265156,46.512956274168516,False,False,False,6.67778070526608,not_flagged
CN(C)CCOc1ccc(Cn2c3ccc(O)cc3c4sc5cc(O)ccc5c24)cc1,27.170752120719218,175.0997680291681,False,False,False,7.74472749489669,not_flagged
COc1ccc2nc3oc(cc3cc2c1)C(=O)N4CCN(CC4)c5cccc(c5)C(F)(F)F,27.136725512542604,87.69551537306855,False,False,False,4.81120365181192,not_flagged
Cc1cc(O)c(Cl)c2C(=O)Oc3c(Cl)c(O)ccc3c12,27.109321883066418,53.979342893328464,False,False,False,5.59842715432355,not_flagged
COc1ccc(cc1)N2C(=Nc3sc4CN(C)CCc4c3C2=O)SCC(=O)Nc5nccs5,26.948742766994783,168.11136015720265,False,False,False,5.07184748226717,not_flagged
CCC\C(=N\Nc1ccc(Cl)cc1)\c2cnnc(n2)c3ccccc3,26.945008614636496,139.07988859783936,False,False,False,5.41421451710934,not_flagged
C\C=C\[C@]12CC[C@H](O)CC1=CCC3C4CC[C@H](O)[C@@]4(C)CCC23,26.920719618634674,77.08302930701255,False,False,False,5.93404701968613,not_flagged
C\C=C/[C@]12CC[C@H](O)CC1=CCC3C4CC[C@H](O)[C@@]4(C)CCC23,26.920719618634674,77.08302930701255,False,False,False,5.70863114954842,not_flagged
C\C=C/[C@]12CC[C@H](O)CC1=CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@H]23,26.920719618634674,77.08302930701255,False,False,False,5.70863114954842,not_flagged
Oc1cc(C#N)c2cc(ccc2c1)c3ccc(O)c(F)c3,26.860256157742825,46.314737846097934,False,False,False,7.01772876696043,not_flagged
COc1c(C)c(Br)c2C(=O)Oc3c(C)c(O)ccc3c2c1C,26.81940147126826,90.10286792815512,False,False,False,6.64781748188864,not_flagged
CCCCCCCCCCCCNCCOc1ccc(cc1)\C(=C(\CC)/c2ccccc2)\c3ccc(O)cc3,26.81258509425713,55.03448509462031,False,False,False,7.85387196432176,not_flagged
Oc1ccc(cc1)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)NCCC(F)(F)F)cc4,26.782197095353546,125.34219707151466,False,False,False,8.0,not_flagged
CC1=CC2=CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC1,26.758350195185802,99.84726475022508,False,False,False,6.95860731484177,not_flagged
Cc1c(O)cc(C#N)c2cc(ccc12)c3ccc(O)c(F)c3,26.757265663919416,50.6540270294454,False,False,False,6.39147396642281,not_flagged
C[C@@H](COc1ccc(cc1)C2Oc3ccc(O)cc3C(=C2c4ccc(cc4)C#N)C)N5CC[C@@H](C)C5,26.721312355813204,53.72122025587451,False,False,False,8.82390874094432,not_flagged
CC1CC(=O)C2=C(C1)OC3=C(C2c4cc5ccccc5n4Cc6ccccc6)C(=O)CC(C)(C)C3,26.694561656220404,120.97447080162591,False,False,False,4.57446577950174,not_flagged
CC[C@@]12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)Cl,26.687125616074667,28.511026975726185,False,False,False,6.32790214206428,not_flagged
Oc1cccc2c(OC(=O)c3ccc(Br)cc3)cccc12,26.664211645904803,102.8936290419695,False,False,False,5.72353819582676,not_flagged
Oc1ccc(c(c1)C#N)c2noc3cc(O)ccc23,26.590494624409512,32.40654030008045,False,False,False,6.57839607313017,not_flagged
Cn1cc(nn1)[C@]2(O)CC[C@H]3[C@@H]4CCc5cc(O)ccc5[C@H]4CC[C@]23C,26.576750647633652,113.63899510333626,False,False,False,6.39794000867204,not_flagged
Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(cc4)N5CCN(CC5)c6ccc(Cl)cc6,26.537766970453717,68.00409208988876,False,False,False,9.65757731917779,not_flagged
C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34CO)C1CC[C@@H]2O,26.504841302148748,81.16899781310372,False,False,False,5.19900813873983,not_flagged
OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3ccccc23)c4ccc(OC(F)(F)F)cc4)cc1,26.419115093859023,65.63338582375755,False,False,False,6.44369749923271,not_flagged
Cn1nnnc1\C=C\c2ccc(Oc3c(sc4cc(O)ccc34)c5ccc(O)cc5)cc2,26.38647872961826,95.2352012272382,False,False,False,9.0,not_flagged
Oc1ccc(c(CC#N)c1)c2noc3cc(O)ccc23,26.372235965965206,37.22740447416892,False,False,False,6.1444808443322,not_flagged
Cn1nnc(\C=C\c2ccc(Oc3c(sc4cc(O)ccc34)c5ccc(O)cc5)cc2)n1,26.352937950097726,99.70384759472918,False,False,False,8.52287874528034,not_flagged
Oc1ccc(cc1)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\c5c[nH]cn5)cc4,26.241565989812116,103.46286646990103,False,False,False,7.27572413039921,not_flagged
Cc1ccccc1OS(=O)(=O)C2CC3OC2C(=C3c4ccc(O)cc4)c5ccc(NC(=O)CCCCCCC(=O)O)cc5,26.19822793130944,86.26836800789857,False,False,False,6.33724216831843,not_flagged
COc1ccc2C(=C(C(=O)Oc2c1)c3ccc(OC(F)(F)F)cc3)Cc4ccc(\C=C\C(=O)O)cc4,26.192147440552667,69.48788209965454,False,False,False,5.95860731484177,not_flagged
Cc1nc2cc(nn2c(O)c1Cl)c3ccsc3n4c(C)ccc4C,26.183368451923563,85.22164733760673,False,False,False,4.56118608454367,not_flagged
CCCCCCCCCCCCNCCOc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4,26.170866059790384,87.94980724044873,False,False,False,8.22914798835786,not_flagged
Oc1ccc(c(Cl)c1)c2ccc3c(Cl)c(O)ccc3c2,26.161693883432537,22.335939737704326,False,False,False,7.44369749923271,not_flagged
CCOC(=O)C1=C(C)S\C(=C/N(C)C)\C1=O,26.13967124428661,184.66853930514606,False,False,False,4.39471650746975,not_flagged
CCCC(CCC)(c1ccc(O)c(C)c1)c2ccc(OCCN)c(C)c2,26.1353214133196,110.7228334504019,False,False,False,7.10790539730952,not_flagged
O=C(COC(=O)CCC(=O)c1cccs1)NCc2occc2,26.12646214952562,109.35430265245144,False,False,False,4.92331915025674,not_flagged
Cc1cc(OC(F)(F)F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4ccccc4OC2=O,26.110380641993437,72.33944008841152,False,False,False,7.82390874094432,not_flagged
CC[C@@]12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2=O)Cl,26.077147209746936,57.5587778399,False,False,False,6.85698519974591,not_flagged
Cc1onc(c1C(=O)OCC(=O)NCc2occc2)c3c(F)cccc3Cl,26.017749579016126,88.145628798682,False,False,False,4.41318177057485,not_flagged
COC(=O)COc1ccc(cc1)C2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4,26.000851188240222,56.28620807784564,False,False,False,8.31875876262441,not_flagged
Cc1nc2sccn2c1c3nc(cs3)c4oc5ccccc5c4,25.996057930262594,130.982462846479,False,False,False,4.9714901547074,not_flagged
CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)C(F)(F)F,25.972662834890663,78.84396349529176,False,False,False,6.89279003035213,not_flagged
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(C)(C)F)c4c(F)cc(\C=C\C(=O)O)cc4F,25.9265841443218,155.69420716583187,False,False,False,9.86012091359876,not_flagged
Oc1ccc2nc(cc(C#N)c2c1)c3ccc(O)c(F)c3,25.88320010781459,61.21643107633076,False,False,False,5.98005331832116,not_flagged
COc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCN5CCN(C)CC5)cc4)c6ccc(OC)cc6C3=O,25.877629476833366,119.58120397293169,False,False,False,4.63264407897398,not_flagged
COc1ccc2[nH]c3C4=Nc5ccccc5C(=O)N4CCc3c2c1,25.873841051667743,161.82055994929658,False,False,False,4.76488104338268,not_flagged
Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCN6CCOCC6)cc5,25.84404998307648,31.237848324513646,False,False,False,8.79588001734407,not_flagged
Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCN6CCOCC6)cc5,25.84404998307648,31.237848324513642,False,False,False,8.0,not_flagged
Cc1ccc(OS(=O)(=O)C2CC3OC2C(=C3c4ccc(O)cc4)c5ccc(NC(=O)CCCCCCC(=O)O)cc5)cc1,25.831567678930053,87.9077816253504,False,False,False,5.96657624451305,not_flagged
Cc1c([nH]c2CC(CC(=O)c12)c3occc3)C(=O)OCC4CCCO4,25.784355544256332,86.31563169426107,False,False,False,4.49306305266635,not_flagged
Oc1ccc(cc1)c2oc3c(cc(O)cc3n2)C#N,25.76626259416817,36.04594454943391,False,False,False,6.38615817812393,not_flagged
Cc1cc(OC(F)(F)F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,25.714992257208205,74.97051058730176,False,False,False,9.30102999566398,not_flagged
COc1cc(O)c(C#N)c2cc(oc12)c3ccc(O)cc3,25.695240261516883,35.512064555726155,False,False,False,5.78251605578609,not_flagged
Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(cc4)N5CCN(CC5)C(=O)c6ccc(Cl)cc6,25.68317532188373,67.04080761832842,False,False,False,9.10790539730952,not_flagged
Cc1ccnc(NS(=O)(=O)c2ccc(NC(=O)Cc3cccs3)cc2)n1,25.5923220293621,77.907913265025,False,False,False,4.91336117135942,not_flagged
Oc1cccc2c(OC(=O)c3ccc(Cl)cc3Cl)cccc12,25.50067797967308,53.131827640509854,False,False,False,5.92081875395237,not_flagged
CCC12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2=O)Br,25.480441251540096,91.8105506444236,False,False,False,6.45345733652187,not_flagged
C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(ccc4[nH]3)c5cccnc5)c6ccc(F)cc6,25.476861355632057,101.68988232648479,False,False,False,5.10237290870956,not_flagged
Fc1ccccc1c2oc3ccc(NC(=O)c4cncc(Br)c4)cc3n2,25.433241123149653,85.4813416817403,False,False,False,4.8094576500544,not_flagged
Oc1ccc(cc1)c2cc(C#N)c3cc(O)ccc3c2,25.40215714515957,24.551833991466946,False,False,False,6.97881070093006,not_flagged
Oc1ccc(c(F)c1)c2cc(C#N)c3cc(O)ccc3c2,25.392518721533452,82.34903996556639,False,False,False,7.58502665202918,not_flagged
O=C(NCc1occc1)c2cc3CSCc3s2,25.383731770763504,102.63309184815839,False,False,False,5.02625348661083,not_flagged
CN(CCCc1ccc(F)cc1)c2nc(NCCc3ccc(O)cc3)nc(n2)N4CCNCC4,25.34989065478823,176.59153010367316,False,False,False,6.61978875828839,not_flagged
COc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCCN5CCN(C)CC5)cc4)c6ccc(OC)cc6C3=O,25.278116015666676,121.4022640927733,False,False,False,4.45345733652187,not_flagged
Oc1ccc(cc1)N2C(=O)Nc3cc(O)cc(O)c3C2=O,25.249410418420023,149.37848133159915,False,False,False,4.15318678603921,not_flagged
CCCCCCCCCCNCCOc1ccc(cc1C)C(CCC)(CCC)c2ccc(O)c(C)c2,25.218302079223918,73.16454791066587,False,False,False,7.34678748622466,not_flagged
Clc1ccc(Nc2nc(cs2)c3ccncc3)cc1,25.18380572125559,70.67877823770225,False,False,False,4.74028693342951,not_flagged
Fc1cccc(c1)C(=O)N2CCN(CC2)C(=O)c3cc4ncc(Br)cn4n3,25.141983217761293,146.03261267878776,False,False,False,4.47673516487617,not_flagged
C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(Cl)ccc4[nH]3)c5ccc(F)cc5,25.130639362082327,91.68669048059249,False,False,False,5.48148606012211,not_flagged
Oc1ccc(cc1)c2oc3c(cc(O)cc3c2)C#N,25.10318650195248,33.98072716619483,False,False,False,7.33724216831843,not_flagged
CC1CC2=C(S1)C(=O)N(CCc3ccccc3)C(=N2)SCC(=O)Nc4nnc(C)s4,25.101369722481962,159.6817374435209,False,False,False,4.75587435189118,not_flagged
OCCOc1ccc(cc1)C2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4,25.077605541052996,51.93365999647778,False,False,False,6.50863830616573,not_flagged
Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(cc4)N5CCN(CC5)C(=O)c6cccc(Cl)c6,25.072152187646353,66.22020924346758,False,False,False,9.33724216831843,not_flagged
Oc1ccc(cc1)c2ccc3cc(O)cc(C#N)c3c2,24.951417796244932,24.78809592345806,False,False,False,7.07572071393812,not_flagged
Oc1ccc(cc1)c2oc3c(CC#N)cc(O)cc3c2,24.946925687166644,41.924939364717815,False,False,False,5.93854752091281,not_flagged
Oc1ccc(cc1Cl)c2ccc3c(Cl)c(O)ccc3c2,24.932075831923967,29.17255112011475,False,False,False,6.44855000202712,not_flagged
CC(C)CCc1cc(NCc2ccccc2)nc(NCC(C)C)n1,24.931964883093745,58.04294239338388,False,False,False,5.23657200643706,not_flagged
CO\C=C/[C@]12CC[C@H](O)CC1=CCC3C4CC[C@H](O)[C@@]4(C)CCC23,24.924482279254917,87.83591974824046,False,False,False,5.47508485246013,not_flagged
CC(C)CCc1cc(NCC(C)C)nc(NCc2ccccc2)n1,24.919811237059616,59.23044071246885,False,False,False,5.74472749489669,not_flagged
CCN(c1ccccc1Br)S(=O)(=O)c2ccc(O)cc2,24.912296027159986,65.0450444765093,False,False,False,7.04575749056067,not_flagged
CC1(N(CCc2cc(O)ccc12)c3ccc(cc3)C(F)(F)F)c4ccc(\C=C\C(=O)O)cc4,24.8757991716266,33.30426794195718,False,False,False,6.92445303860747,not_flagged
Oc1ccc2C(N(CCc2c1)C(=O)C(F)(F)F)c3ccc(OCCN4CCCC4)cc3,24.773859271154837,102.60700061185112,False,False,False,7.54211810326601,not_flagged
CC(C)n1nc(c2ccc(O)cc2)c3cccc(c13)C(F)(F)F,24.67826573648902,65.64821585724353,False,False,False,8.52287874528034,not_flagged
Oc1ccc(cc1)c2nn(Cc3ccccc3)c4c(cccc24)C(F)(F)F,24.63663980205919,58.88853897092444,False,False,False,6.70774392864352,not_flagged
Cc1nnc(NC(=O)Cc2cccs2)s1,24.620312162731672,77.0945731284005,False,False,False,4.72027443927624,not_flagged
COc1ccc(OCCC(=O)OCC(=O)NCc2occc2)cc1,24.613406682233332,90.42335845401806,False,False,False,4.47734323592094,not_flagged
CC(C)n1nc(c2ccc(O)cc2C)c3cccc(c13)C(F)(F)F,24.590421398550593,72.0425388397262,False,False,False,7.69897000433602,not_flagged
Cc1ccc(cc1)S(=O)(=O)Cc2oc(cc2)C(=O)N3CCC4(CC3)OCCO4,24.566421568166817,98.36489808370504,False,False,False,4.36647387798186,not_flagged
Oc1ccc(cc1)c2ccc3c(C#N)c(O)ccc3c2,24.55910049661465,23.891375673591106,False,False,False,5.85325198636936,not_flagged
CC(C)CNc1cc(CCc2ccccc2)nc(NCC(C)C)n1,24.55345440410278,57.00774411811258,False,False,False,5.67778070526608,not_flagged
CCCCN(O)C(=O)c1cccc(NC(=O)CCCCCS[C@@H]2Cc3cc(O)ccc3[C@H]4CC[C@]5(C)[C@@H](O)CC[C@H]5[C@H]24)c1,24.538032604527285,122.45287847338068,False,False,False,7.30102999566398,not_flagged
CC1Cc2ccccc2N1C(=O)CSc3nnc(NC(=O)Cc4cccs4)s3,24.5286800568176,88.21300145306517,False,False,False,4.46845083512027,not_flagged
Cc1c(c2ccc(OC(F)(F)F)cc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc15,24.506667292537394,79.69789970761128,False,False,False,7.30102999566398,not_flagged
CC(C)N(CCOc1ccc(cc1)[C@H]2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4)C(C)C,24.50275609990301,65.68869495353253,False,False,False,8.26760624017703,not_flagged
CC(C)N(CCOc1ccc(cc1)[C@@H]2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4)C(C)C,24.50275609990301,65.68869495353253,False,False,False,8.2518119729938,not_flagged
CC1=Nc2ccccc2C(=O)N1\N=C\c3c(O)ccc4oc5CCCCc5c34,24.461360629787276,161.63732182516748,False,False,False,4.53512893585102,not_flagged
CCCN(c1ccccc1Br)S(=O)(=O)c2ccc(O)c(C)c2,24.44999147960149,62.101401436872834,False,False,False,7.39794000867204,not_flagged
CC1(C)CCC(=O)C2=C1OC3=C(C2c4cc5ccccc5n4Cc6ccccc6)C(=O)CCC3,24.405648975773914,108.20964719342301,False,False,False,4.25963731050576,not_flagged
Oc1ccc(cc1)c2cc(C#N)c3cc(O)ccc3n2,24.385982199140983,34.73961883527848,False,False,False,6.34198860334289,not_flagged
Oc1ccc(cc1)C2=C([C@H]3O[C@@H]2C[C@@H]3S(=O)(=O)Oc4ccccc4)c5ccc(O)cc5,24.341812989308142,47.86118815974001,False,False,False,7.85387196432176,not_flagged
Oc1ccc(cc1)C2=C([C@H]3O[C@H]2C[C@@H]3S(=O)(=O)Oc4ccccc4)c5ccc(O)cc5,24.341812989308142,47.86118815974,False,False,False,7.88605664769316,not_flagged
CC(C)CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c4c(F)cc(\C=C\C(=O)O)cc4F,24.300785361207907,151.4408043005198,False,False,False,9.3799681048737,not_flagged
CC1=C2c3ccc4[nH]ncc4c3CC2(Cc5ccc6ccccc6c5)CCC1=O,24.300109696669452,35.62024771059209,False,False,False,5.25963731050576,not_flagged
CC(C)CNc1nc(CCc2ccccc2)cc(n1)N(C)CC(C)C,24.274616275808462,65.93072583819449,False,False,False,5.25963731050576,not_flagged
CCCC[C@@]12CCC(=O)C(=C1c3ccc4[nH]nnc4c3C2)c5cccs5,24.274580245756315,47.34592013153193,False,False,False,7.46852108295774,not_flagged
CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)Cc3ccc(NC(=O)CCCCCCC(=O)NO)cc3)cc2)\c4ccccc4,24.272909196662784,129.17562126690333,False,False,False,6.89619627904404,not_flagged
Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(cc4)N5CCN(CC5)C(=O)c6ccccc6Cl,24.2695143705429,65.50978675546527,False,False,False,8.76447155309245,not_flagged
Oc1ccc2C(N(CCc2c1)C(=O)C(F)(F)F)c3ccccc3,24.24193305099189,92.36138557247504,False,False,False,6.62893213772826,not_flagged
CC1C[C@H](C)C2(CC[C@H]3[C@@H]4CCc5cc(O)ccc5[C@H]4CC[C@]23C)O1,24.231661476286735,139.443828672459,False,False,False,6.31515463835559,not_flagged
CC(C)(C)c1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,24.16537268914796,89.38543597619403,False,False,False,7.44369749923271,not_flagged
CC(C)(C)c1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,24.027167917720437,83.48341513160639,False,False,False,6.51999305704285,not_flagged
CCCN(c1ccccc1Br)S(=O)(=O)c2ccc(O)cc2,24.019444263804992,67.64470245650352,False,False,False,7.58502665202918,not_flagged
COc1ccc2C3=C([C@@H](Oc2c1)c4ccc(OCCN5CCCCC5)cc4)c6ccc(O)cc6OCC3,23.971767287943255,32.38415315166526,False,False,False,8.20065945054642,not_flagged
COc1ccc2C3=C([C@H](Oc2c1)c4ccc(OCCN5CCCCC5)cc4)c6ccc(O)cc6OCC3,23.971767287943255,32.38415315166526,False,False,False,8.04575749056067,not_flagged
CCCC[C@@]12CCC(=O)C(=C1c3ccc4[nH]nc(F)c4c3C2)CC,23.969975665598593,56.24382075516735,False,False,False,7.63827216398241,not_flagged
COc1ccccc1C(=O)Nc2nc(c(NC(=O)C)s2)c3cccs3,23.96538677807765,103.53655499576482,False,False,False,4.72083447185916,not_flagged
CC(F)(F)c1cc(F)ccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,23.94115402302722,74.88761341603151,False,False,False,8.22184874961636,not_flagged
COc1ccccc1\C=C\2/Sc3nc(nn3C2=O)c4occc4,23.91394888694863,103.5971000290899,False,False,False,4.75681357203525,not_flagged
COCCOC(=O)c1[nH]c2CC(CC(=O)c2c1C)c3occc3,23.907627079774517,82.68694092971543,False,False,False,4.70969019995492,not_flagged
CC1(N(CCc2cc(O)ccc12)c3ccc(F)cc3)c4ccc(\C=C\c5cnc[nH]5)cc4,23.905888029228922,93.07145081086648,False,False,False,7.25963731050576,not_flagged
CC(C)CCc1cc(NCc2cccc3ccccc23)nc(NCC(C)C)n1,23.874995933967686,73.64807881581953,False,False,False,5.17392519729917,not_flagged
CC1(C)CC(=O)C2=C(C1)OC3=C(C2c4cc5ccccc5n4Cc6ccccc6)C(=O)CCC3,23.84318464386051,119.34760751919163,False,False,False,4.73494621149599,not_flagged
CCc1c(O)ccc2c1OC(=O)c3cc(Br)ccc23,23.828031819375962,56.38095142452363,False,False,False,5.26280735729526,not_flagged
CC(C)CCc1cc(NCC(C)C)nc(NCc2cccc3ccccc23)n1,23.81936061801785,74.57812155126733,False,False,False,5.38721614328026,not_flagged
COc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCN6CCCCC6)cc5,23.807056893224228,33.75607464334982,False,False,False,8.3767507096021,not_flagged
COc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCN6CCCCC6)cc5,23.80705689322422,33.75607464334983,False,False,False,8.23657200643706,not_flagged
COC(=O)C(C)N1C(=O)S\C(=C\c2ccc(O)c(Cl)c2)\C1=O,23.803212195814158,130.3731237057022,False,False,False,5.6345120151091,not_flagged
COc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCN5CCCC5)cc4)c6ccc(OC)cc6C3=O,23.7480042873587,96.44166191669191,False,False,False,4.75202673363819,not_flagged
C[C@H](CCc1ccc(O)cc1)NC(=O)Cc2c([nH]c3c(OCCCCCN4CCCCC4)cccc23)c5ccccc5,23.739757670122923,59.795806426217645,False,False,False,7.88605664769316,not_flagged
Clc1ccc2cc3cc(oc3nc2c1)C(=O)NCc4occc4,23.667432120944195,72.31782027258598,False,False,False,4.7519308068645,not_flagged
OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(OC(F)(F)F)cc4)cc1,23.65824492137366,75.56025495443065,False,False,False,8.79588001734407,not_flagged
