SMILES,dataset_name,n_components,y_true,y_pred_cv,residual_cv,pIC50,observed_pIC50,predicted_pIC50_cv,abs_residual_cv,standardised_residual_cv,robust_z_residual_cv,flag_large_cv_residual_top5pct,flag_large_cv_residual_z25,flag_large_cv_residual,prediction_direction,Caco-2,CYP3A4,hERG,HOB,MN,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,flag_pca_outlier_empirical,flag_reason,T2_score,SPE_score,n_univariate_outlier_descriptors,prop_univariate_outlier_descriptors,flag_pIC50_iqr_outlier,flag_IC50_nM_iqr_outlier
COc1cc(OC)cc(\C=C\c2ccc(OS(=O)(=O)C3CC4OC3C(=C4c5ccc(O)cc5)c6ccc(O)cc6)cc2)c1,primary_remove_constant_only,20,8.15490195998574,6.860389724758534,1.2945122352272058,8.15490195998574,8.15490195998574,6.860389724758534,1.2945122352272058,1.5127128825931728,1.7596544294977836,False,False,False,under_predicted,0,1,1,0,1,12.64632329495325,3.7160174295801767,-3.667542687453365,-8.442069315790182,-2.4076346108890747,2.247243123684647,-2.749297347356927,3.008016404429782,2.788486365141043,-0.1946313945894333,0.022000113468334,-0.5588516988205519,1.4136624250107133,1.285794691267359,-0.0684759247068378,0.2184587264768955,-2.6559922723347325,0.8581602923815401,-0.1688801221616823,0.3396793676976223,False,not_flagged,32.46338344904547,72.75510852925423,8,0.032520325203252,False,False
OCCCOc1ccc(cc1)C2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4,primary_remove_constant_only,20,6.48678239993206,7.778141253054728,-1.2913588531226683,6.48678239993206,6.48678239993206,7.778141253054728,1.2913588531226683,-1.5090279720890745,-1.816372777594981,False,False,False,over_predicted,0,1,1,0,0,6.766657543711845,-3.7673635278998967,0.7943786924674846,-3.765880119960917,0.7013246131676912,2.408386247036837,1.3377693580130186,-0.7249396327524612,3.0757658681434217,0.8688707210811888,1.164801741467042,2.757715871451465,1.8522841932545235,-3.552823727793772,3.8592169427701375,1.0521261503830726,1.860328918700955,1.51862516180173,-0.4522207223795351,-0.9188588557577272,False,not_flagged,27.93736483757687,31.731947445816346,4,0.016260162601626,False,False
CC1=C(C(Oc2ccc(O)cc12)c3ccc(OCCN4CCC4)cc3)c5cccc(O)c5,primary_remove_constant_only,20,9.52287874528034,8.233456359989194,1.2894223852911448,9.52287874528034,9.52287874528034,8.233456359989194,1.2894223852911448,1.5067650967328143,1.7526156246890765,False,False,False,under_predicted,0,1,1,0,1,7.206759521501818,-4.80371822827742,1.9246878708053532,0.7399235672238252,-2.064714399772685,2.3559043719602557,2.116202280756837,-1.1153792911141165,-0.3345734317079106,-1.450599595396084,1.1054899823682067,-0.4124900876160539,-0.8144518360021259,-2.266454681019388,-0.8042983931377008,1.4425263557078796,-1.0815011077903416,1.206783240756006,0.6301005469166624,-0.638215480594509,False,not_flagged,30.27911516950028,212.71089984851628,2,0.008130081300813,False,False
Cc1ccc(cc1)c2nnc3SCC(=Nn23)c4ccc(Br)cc4,primary_remove_constant_only,20,4.37357822287408,5.662844145468591,-1.2892659225945104,4.37357822287408,4.37357822287408,5.662844145468591,1.2892659225945104,-1.506582260966258,-1.8134784428599793,False,False,False,over_predicted,1,1,1,1,1,-6.86475380404807,3.2359908675039213,-8.388031129199838,0.6754581341011341,0.9916073776791297,-5.739216921489035,2.8355601477386227,-0.0462531234245161,-5.070305359856582,-4.126405569943221,-1.515707321007223,0.5054636171151047,2.4201566836181274,3.090176867108052,-1.42661043848489,3.1047008869739257,-0.7824388523495145,0.296207591003576,3.0941836201165502,0.2638678739914311,False,not_flagged,70.23009735864535,217.4461210938269,12,0.048780487804878,False,True
CCc1cc(O)cc2O[C@@H]([C@@H](Sc12)c3ccc(O)cc3)c4ccc(OCCN5CCCCC5)cc4,primary_remove_constant_only,20,7.27327279097343,8.56148612226137,-1.2882133312879391,7.27327279097343,7.27327279097343,8.56148612226137,1.2882133312879391,-1.505352246767685,-1.8120228037265333,False,False,False,over_predicted,0,1,1,0,1,10.732863695924472,-3.974366578482893,0.608146443751697,1.086226758083287,-0.3439299775793479,0.995241665200162,-0.1820680677858748,-3.4431397347950803,-0.6317009082784862,-1.2037072632806176,0.697582892226488,1.1834664387510725,-0.4382837150385548,-0.3631277390921557,-0.3915643313397705,1.7607631051006751,-1.1572198137426055,0.1224504717394161,0.8692348444567617,0.3334648162703185,False,not_flagged,8.244695564008927,25.676422827583863,0,0.0,False,False
OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(Cl)cc4)cc1,primary_remove_constant_only,20,8.431798275933,7.143694047080519,1.2881042288524809,8.431798275933,8.431798275933,7.143694047080519,1.2881042288524809,1.505224754222502,1.7507927328561836,False,False,False,under_predicted,0,1,0,0,1,1.108760248427609,-0.7481517289946436,0.4226917063609704,-5.108408374787296,-2.5413909099095164,2.8023924959890034,0.1005110674834773,2.0390341043603777,-0.4383108559031338,-2.2636187461423978,2.012137201357901,-0.7158128883030657,3.0165689051878903,2.078273124581508,-0.0955647183876389,0.2580242733137206,0.9751466619739964,1.1702760567862416,0.009340935358742,1.717672645992941,False,not_flagged,21.61859958581696,45.43660345369357,4,0.016260162601626,False,False
CCCCCCCCCC(=O)Oc1ccc(cc1)\C(=C(\C)/c2ccccc2)\c3ccc(OCCN(C)C)cc3,primary_remove_constant_only,20,7.49620931694282,6.209451890723182,1.286757426219638,7.49620931694282,7.49620931694282,6.209451890723182,1.286757426219638,1.5036509369671907,1.7489302259124582,False,False,False,under_predicted,0,1,1,0,0,7.74535372928582,2.4262814516087463,-5.75386709688251,-1.7364253514836514,2.38835086546216,-0.3771408133852094,0.5809198165483249,-2.8178946675941834,-3.234893704977944,2.5778716484545865,2.102707320622418,-1.3734859274659863,-1.6218808683499877,0.4884973194187621,-1.9366143988725075,-2.087531388798232,2.107923489062666,0.6942814649864971,-0.8553895013759643,1.5489317805431844,False,not_flagged,19.674318782685702,70.50142942516847,10,0.040650406504065,False,False
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CC6(CCC6)C5)cc4,primary_remove_constant_only,20,9.39794000867204,8.116421237827952,1.2815187708440874,9.39794000867204,9.39794000867204,8.116421237827952,1.2815187708440874,1.4975292632908732,1.7416856365607492,False,False,False,under_predicted,0,1,1,0,1,11.455588820630084,-5.074726131431162,2.4830500149543013,7.039170713915927,-5.177569640678284,1.209098514106186,-1.8494314461158707,-4.057181930501372,1.3614244997954663,-5.777484911512785,-0.4166937706604897,-1.9716557575177964,-3.806802254477735,0.9496353536582888,0.5732411349355729,2.78344235818149,-4.637704392835212,-0.8185048545935042,2.905289666912912,-0.200690697144203,True,SPE_only,108.24283770016795,852.1392161923825,5,0.0203252032520325,False,False
CSC1=C(C(=O)c2cc(O)cc(O)c12)c3ccc(O)cc3,primary_remove_constant_only,20,8.69897000433602,7.420459430900973,1.2785105734350477,8.69897000433602,8.69897000433602,7.420459430900973,1.2785105734350477,1.4940140095526657,1.7375255700255314,False,False,False,under_predicted,1,1,0,0,1,-4.96007394345325,-3.7097671113634063,7.05149919662104,1.9798533082987173,-2.814914280134885,3.2427644753587925,2.039421759057642,1.5794565318402325,0.0839884042683672,0.1838753040278631,-1.824814077440492,-1.0376130405140436,0.348355977218903,-1.3303169894461957,0.5087669333598254,2.1599408584246027,-2.568174009683574,0.7118291496349539,-0.915679271667369,2.581302473700216,False,not_flagged,8.535382965056169,103.35481504935476,2,0.008130081300813,False,False
Cc1c(O)ccc2c1OC(=O)c3c(Br)cc(Br)cc23,primary_remove_constant_only,20,6.22402566887063,4.946670490131161,1.2773551787394697,6.22402566887063,6.22402566887063,4.946670490131161,1.2773551787394697,1.4926638636112688,1.7359277630486358,False,False,False,under_predicted,1,0,0,1,1,-7.221719885351877,-1.28432775752278,-0.4349926126985016,-1.656879868602431,3.713248732653197,-3.039507535521728,-2.4017749260932924,-0.100592171433319,-2.9763506406039597,0.4050084621058583,-3.5773915558703715,-0.4583232041454103,1.6026784617754872,1.6257224323830095,0.4271188525799608,4.350681804090032,-1.2342458368999594,-0.4459825847712646,1.045927010613203,1.053121987293065,False,not_flagged,62.40901181301821,101.04097480970567,5,0.0203252032520325,False,False
CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)CCC,primary_remove_constant_only,20,7.52287874528034,6.24887909079985,1.27399965448049,7.52287874528034,7.52287874528034,6.24887909079985,1.27399965448049,1.4887427382357936,1.731287374709777,False,False,False,under_predicted,1,1,0,0,0,-3.064125405458601,-0.4967113755000075,-0.8495962957723889,6.050612023642899,4.339281529520989,1.0796109301169394,-0.4914735762674572,0.0601297935584619,-0.5595013426593146,1.6849780060546922,0.2726784678007111,-1.6542846402013307,-0.0654818669632018,-0.2165376065457969,1.5579118450401983,0.0241728736794014,1.941858304458857,-1.17834029483258,-0.858505927443824,-0.0230040784871564,False,not_flagged,10.816361615805928,39.4549543346149,1,0.0040650406504065,False,False
CC(C)CN1[C@@H](c2ccc(\C=C\C(=O)O)cc2)c3ccc(O)cc3CC1(C)C,primary_remove_constant_only,20,6.01772876696043,7.29046574317249,-1.2727369762120595,6.01772876696043,6.01772876696043,7.29046574317249,1.2727369762120595,-1.4872672251960193,-1.790620396210043,False,False,False,over_predicted,0,1,1,0,1,1.6661982448245782,-0.4879194983337919,1.659724043185176,1.7275258958409865,1.864768617647716,4.864340387370673,-0.5420444729321097,1.0474517221428892,0.2715341928756066,2.330724278567758,2.287374392582396,-1.2319578898891677,2.0089015075455388,2.91533277485045,-1.3485447504389196,-2.0888949393099936,-0.5360006034798765,-0.7445637243682846,2.511017489364069,0.085615029538554,False,not_flagged,17.027727189899714,45.813022258344944,2,0.008130081300813,False,False
C[C@@H](COc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1)N5CCCC5,primary_remove_constant_only,20,9.39794000867204,8.12649075756473,1.2714492511073097,9.39794000867204,9.39794000867204,8.12649075756473,1.2714492511073097,1.4857624434703742,1.727760396163691,False,False,False,under_predicted,0,1,1,0,1,8.378958005827188,-3.736342318763436,-0.4630075603787548,0.4038861555807087,0.1982144327504588,-1.7610498833169588,4.151424218147114,3.0413214769148835,-0.9008322413784812,1.2368853603958214,-0.1824069518453396,0.5628062023050517,-0.6000779624574869,0.6723691573221191,-1.199989804524993,0.6767202733409453,-0.7591251193228729,-0.5294981267532294,0.2001983269353802,0.2790871338358559,False,not_flagged,11.135431757084424,32.063079060445325,0,0.0,False,False
CCCC[C@@]12CCC(=O)C(=C1c3ccc4[nH]nc(F)c4c3C2)CC,primary_remove_constant_only,20,7.63827216398241,6.371222054727374,1.2670501092550357,7.63827216398241,7.63827216398241,6.371222054727374,1.2670501092550357,1.4806217902025265,1.7216767785299787,False,False,False,under_predicted,1,1,0,0,1,-4.704186627683707,3.6868271385124687,-0.555429311197711,11.462073750143109,-3.052651302285397,-3.5687052468940825,-4.124871767934703,1.2371635409594708,2.9751758055511663,1.1704030800667762,3.0085057555210097,-0.6900992962832266,-1.130070046093778,-2.770003476362995,1.6293641258609182,-0.733740468555672,3.427855112740517,-1.3240311890006538,1.1871412379506454,0.5551160492371057,False,not_flagged,23.969975665598596,56.24382075516735,6,0.024390243902439,False,False
CC#Cc1cc(O)cc2ccc(cc12)c3ccc(O)c(F)c3,primary_remove_constant_only,20,6.74472749489669,8.010127999709793,-1.265400504813103,6.74472749489669,6.74472749489669,8.010127999709793,1.265400504813103,-1.4786941314113706,-1.780474715922683,False,False,False,over_predicted,1,0,0,0,0,-4.245513785726692,-7.579032330111173,5.821676927041236,-0.8584634774965635,2.054517626071825,-1.6113614122894209,0.0920348758058568,0.303434649010454,0.4070221462246048,-3.335514084448472,0.5361198880331787,4.192730779481406,-1.2888136938111243,0.1442196309768675,-0.5420953878657528,-5.909757971698928,1.87387963159345,-0.418735797558003,1.1281795086477622,1.21358132035751,False,not_flagged,19.548772110670303,337.2666290326289,2,0.008130081300813,False,False
CC1(N(CCc2cc(O)ccc12)c3cccc(F)c3)c4ccc(\C=C\C(=O)O)cc4,primary_remove_constant_only,20,6.29670862188134,7.561071570245218,-1.2643629483638783,6.29670862188134,6.29670862188134,7.561071570245218,1.2643629483638783,-1.4774816863185791,-1.779039868645091,False,False,False,over_predicted,0,1,1,0,1,3.7126969738787,-2.933158669537573,2.348117717144627,-1.4617499189174308,-0.3174059765481483,0.9579819393814508,-4.059086612099033,0.4407386205878037,1.2115766601438962,-0.1150474893951275,1.98419227892169,-0.2021611211492922,2.903445093361494,0.9529500197098908,-1.7684900933081678,-2.1954079201973404,0.4809199961759385,-1.3237249160836149,1.7765043988795373,-0.3008352911225687,False,not_flagged,10.356854163434404,44.81766765082685,1,0.0040650406504065,False,False
CC(C)(C)Cc1c(O)cc(O)c2C(=O)C[C@H](Oc12)c3ccc(O)cc3,primary_remove_constant_only,20,6.66554624884907,5.401457198254345,1.264089050594725,6.66554624884907,6.66554624884907,5.401457198254345,1.264089050594725,1.4771616208355065,1.7175819006457815,False,False,False,under_predicted,1,1,0,0,0,-2.9034860666942284,0.481237027018767,2.735290971775889,-3.655870462274318,7.435752372229348,0.0053931743795692,-2.9869570522114968,0.2696607709523836,0.8926222829642873,2.674358666493525,2.620514818720698,1.5134979169806912,-0.5131307254227256,0.2485786299575475,2.870223268694,-0.8146106783776138,-0.9026793052650676,-0.4690057632672766,-0.2229435945581636,0.8538961290433669,False,not_flagged,17.52638306336301,134.42273808452987,2,0.008130081300813,False,False
Oc1ccc2C(N(CCc2c1)c3ccc(\C=C\C(=O)N4CCOCC4)cc3)c5ccccc5,primary_remove_constant_only,20,8.22914798835786,6.967737124507325,1.2614108638505357,8.22914798835786,8.22914798835786,6.967737124507325,1.2614108638505357,1.4740320037645527,1.7138782091872071,False,False,False,under_predicted,0,1,1,0,1,6.091239885967266,-1.7063095585774783,-3.158353627645164,-2.979790567009374,0.4862785663353201,-0.0560850309178156,-1.4332582617124154,-3.552972211983105,1.9562099890890516,-0.6560114928673525,0.4258541738211406,-1.4947094265392096,2.485883942356619,-0.5753768990811564,-1.895319619900542,0.1283318383576765,1.4690174060906651,-0.7648450368385882,1.49773626464205,-0.4736959644383253,False,not_flagged,10.446261617153706,49.510301778311806,1,0.0040650406504065,False,False
Oc1cc(C=C)c2oc(nc2c1)c3cc(F)c(O)cc3F,primary_remove_constant_only,20,5.39361863488939,6.654774332559871,-1.261155697670481,5.39361863488939,5.39361863488939,6.654774332559871,1.261155697670481,-1.4737338272334493,-1.7746045293154438,False,False,False,over_predicted,0,0,0,0,1,-10.758404861732204,-2.274523140808744,7.431837096415705,-2.866209661369663,-2.291540592911113,4.995945333251679,0.8123039466212156,4.158804642744596,4.636288262259926,-2.1802340790674206,1.7549691933188836,-0.221304753854181,-2.6922510365757573,1.245924579383959,0.2321375652433901,-3.42420950529511,-2.127577154222144,-2.600831841394525,2.099513759759091,-3.1052719643632654,False,not_flagged,62.94814565091766,86.05422041468307,3,0.0121951219512195,False,False
CCCCCCCCc1ccc(O)cc1,primary_remove_constant_only,20,4.55792806339697,5.813981146767371,-1.256053083370401,4.55792806339697,4.55792806339697,5.813981146767371,1.256053083370401,-1.4677711254708967,-1.7675480725390038,False,False,False,over_predicted,1,0,0,0,0,-8.800875409083003,-6.124301132710318,2.8693978021448574,5.3091700154820005,5.084539897703469,0.6399459595099136,0.8106965946689759,-5.6277059612423095,-4.026494359451298,0.5790249332114832,2.192332602619692,-2.09438910169088,-0.9638413631756196,1.6824654050432295,1.326288418733713,-4.040320360404159,-0.6656153317390616,1.1515705807928702,-3.143013286642613,-1.0862174393094413,False,not_flagged,22.46259643872597,54.71529265058894,6,0.024390243902439,False,True
CC1=C2c3ccc4[nH]ncc4c3CC2(Cc5ccccc5F)CCC1=O,primary_remove_constant_only,20,5.46852108295774,6.723747055620472,-1.255225972662732,5.46852108295774,5.46852108295774,6.723747055620472,1.255225972662732,-1.4668045984742615,-1.7664042527997958,False,False,False,over_predicted,1,1,0,1,1,-2.2993012859206345,1.9290800870322375,-1.218975271287881,9.665217754961814,-5.559613210345114,-3.728818708287828,-1.4865743803655445,4.886982441724541,2.2608538192261367,-0.0607860338813777,1.9946040971832564,-1.5065942118908449,-1.4282614800474414,-1.432603652463388,2.688326951899716,-2.1589264496335017,1.316168406284551,0.4472181467498483,0.0711652597261981,-0.2083954006128589,False,not_flagged,20.12952805700691,59.20212592500104,7,0.0284552845528455,False,False
COc1ccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c5ccc(O)cc5CCC2)c(C)c1,primary_remove_constant_only,20,9.69897000433602,8.445700795533112,1.2532692088029087,9.69897000433602,9.69897000433602,8.445700795533112,1.2532692088029087,1.464518006027781,1.7026190323116663,False,False,False,under_predicted,1,1,1,0,1,11.840232133910384,-4.504647860922164,1.2906738912383662,2.5021111699257506,-2.3756583061446337,1.318369023168788,0.271525987771777,2.867974884841541,-5.87696440136655,2.0954966107678703,-3.343802003011123,0.79781932482414,2.214511504518417,0.144952403862226,2.505680993389382,-0.945738406113286,5.053070417587826,4.6148750514050505,1.030123252193678,-0.4059397203949613,False,not_flagged,41.6297189704314,73.9504162773341,3,0.0121951219512195,False,False
CC(C)N1CCN(CC1)c2ccc(cc2)C(=O)c3c(sc4cc(O)ccc34)c5ccc(O)cc5,primary_remove_constant_only,20,9.55284196865778,8.307360002316878,1.2454819663409022,9.55284196865778,9.55284196865778,8.307360002316878,1.2454819663409022,1.4554181600227825,1.6918499761751002,False,False,False,under_predicted,0,1,1,1,1,8.627522783863768,-2.526655660564711,1.195315861663283,2.491448447552412,-4.04165502404944,0.105662439080288,1.664415127365641,2.116705210526149,-0.0099843009092408,-0.676254064676788,0.1199206469682894,0.9033704731242606,0.7433886543140845,1.3382087644668257,0.547542709755397,1.0568586455244515,0.1671147150201613,-1.2334649137936875,-3.4142869381332805,-1.1124072031376355,False,not_flagged,15.925003833959506,64.7795473402996,0,0.0,False,False
CC1CC2=C(S1)C(=O)N(CCc3ccccc3)C(=N2)SCC(=O)Nc4nnc(C)s4,primary_remove_constant_only,20,4.75587435189118,6.0000573535503925,-1.2441830016592128,4.75587435189118,4.75587435189118,6.0000573535503925,1.2441830016592128,-1.4539002441973825,-1.7511328168285152,False,False,False,over_predicted,0,1,1,0,1,-4.005917982033948,11.738365170964702,-5.768733656941539,5.352651253960137,-8.227808813124872,3.9526408479737216,1.2877177194584708,-3.048406841590088,-1.4779506282621306,-2.881719798979665,-1.6877515049159402,-0.9390791514493956,-0.0987085958395906,1.1617970806414668,-1.0611322633379134,3.7319679631745153,-0.6148004331340544,0.5096629473409944,-2.4577543742144674,-0.8577725024289573,False,not_flagged,25.10136972248196,159.6817374435209,7,0.0284552845528455,False,True
C[C@H](NC(=O)Cc1c([nH]c2ccccc12)c3ccccc3)c4c(C)c5cc(O)ccc5n4Cc6ccc(OCCN7CCCCC7)cc6,primary_remove_constant_only,20,8.69897000433602,7.454914458933101,1.2440555454029196,8.69897000433602,8.69897000433602,7.454914458933101,1.2440555454029196,1.4537513041444305,1.6898773642742309,False,False,False,under_predicted,0,1,1,0,1,16.950061266748683,4.130355503635029,-4.548547831945132,-0.8056505443912941,-2.1023009921546287,-7.151667282513735,1.6123711066823465,3.3901670798068446,2.015089693321405,1.8444980862550533,-0.3352265765223142,-2.68972855308293,-0.9724751788366373,-3.0399610311727816,-3.8812787818539816,1.5315694518104437,1.9555434417991049,-0.2880522918293193,-1.4956265659957615,1.2114454896869769,False,not_flagged,28.50575831775065,105.10702183961666,2,0.008130081300813,False,False
OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(OC(F)(F)F)cc4)cc1,primary_remove_constant_only,20,8.79588001734407,7.552335683247779,1.243544334096291,8.79588001734407,8.79588001734407,7.552335683247779,1.243544334096291,1.453153923982065,1.6891704050026286,False,False,False,under_predicted,0,1,0,0,1,1.69816579456492,2.072435649720791,2.963549272474043,-5.812720207187894,-6.068885510344575,4.343030913951803,-5.347769365848613,3.851129117876797,-0.977176591639052,-0.5115450063506497,1.8716519881681797,-0.9732990903047856,0.6322068492141502,-1.4305550496050514,-4.207177819587956,1.1424726953383058,2.137383605971407,0.5306280482265953,-0.0107220344441873,-1.428530336417137,False,not_flagged,23.65824492137366,75.56025495443065,14,0.056910569105691,False,False
Oc1ccc(cc1)C2=C(Oc3ccc(OCCN4CCCC4)cc3)c5ccc(O)cc5OC2=O,primary_remove_constant_only,20,5.16494389827988,6.408419523175391,-1.2434756248955114,5.16494389827988,5.16494389827988,6.408419523175391,1.2434756248955114,-1.4530736332823375,-1.75015457836796,False,False,False,over_predicted,0,1,0,0,1,4.838597572827906,-0.1581101031186402,-1.4092053285631865,-6.482355095966858,0.4931353127040335,-0.2979729976345786,-0.5996727719630637,-0.9243260806048224,-0.8205863931895644,-1.929943329995456,1.0602169507911052,-0.6958608673070485,-2.631467934796273,-0.3284475859223778,2.4991478632416646,-0.138697174434686,-0.9741603222393715,0.8812876862690608,-1.3817138507813371,-0.392023034900768,False,not_flagged,5.564750575401234,66.76860085596793,1,0.0040650406504065,False,False
O=C(CCCN1C(=S)Nc2ccccc2C1=O)N3CCN(CC3)c4cccc5ccccc45,primary_remove_constant_only,20,7.15490195998574,5.915815545173806,1.2390864148119345,7.15490195998574,7.15490195998574,5.915815545173806,1.2390864148119345,1.4479445858642037,1.6830055034653073,False,False,False,under_predicted,0,1,1,0,1,1.5629076864446902,6.826686048312123,-7.26216839601125,-0.6258352408995422,-3.7574521624195056,1.951942564328172,2.519740060909732,-1.33795905399336,-1.4705545964730904,0.8541085610145446,-3.753988810325751,0.407554023083509,5.063287107119426,-4.496152787937478,2.5055322178193378,-5.889552506870449,0.655750323763532,-3.871043676195592,-1.1587207666769106,-2.026699466696233,False,not_flagged,45.27877785629372,122.19424351332594,6,0.024390243902439,False,False
COc1ccc(cc1)c2oc(SC\C(=C(\C#N)/C(=N)C)\O)nn2,primary_remove_constant_only,20,4.52235935025974,5.758014385363524,-1.2356550351037834,4.52235935025974,4.52235935025974,5.758014385363524,1.2356550351037834,-1.4439348189818708,-1.7393394058728076,False,False,False,over_predicted,0,1,1,0,1,-11.048671132772135,5.892171895506718,6.032697509298354,2.1186113770449877,-2.80660674828356,1.4391668128590236,1.5173278498748222,-7.856142357245339,5.393472960861214,2.592123722407657,-2.146904588848398,3.1766170271348764,-1.6761629352565357,0.0201791356776189,-3.677394668960025,1.7250075968003316,0.5415091060097786,4.449318149046685,3.7175175339166064,-0.9397205544590098,False,not_flagged,47.321155971131134,520.3445922056264,0,0.0,False,True
Oc1ccc2c(OC(=O)c3c(Cl)c(O)c(F)cc23)c1Cl,primary_remove_constant_only,20,4.93554201077308,6.169405610657991,-1.233863599884911,4.93554201077308,4.93554201077308,6.169405610657991,1.233863599884911,-1.4418414226738445,-1.7368620120416558,False,False,False,over_predicted,1,0,0,1,1,-9.21139036794752,-1.6308146311223226,6.694801552484997,-2.656673693728393,-1.277549012656184,0.8710674049699361,-2.997380752480865,1.0138790530021715,0.0058835491010475,1.2135635817891637,-1.683834195022653,0.95798177682713,-3.2164709046904885,1.061221833241362,2.6511378288884724,3.18276111940262,-0.1013321112899237,0.4056298149005697,0.1430704418942687,1.2415911655726202,False,not_flagged,29.631687776832056,86.23090670106168,8,0.032520325203252,False,True
OC1CCC(CC1)C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c5ccc(O)cc5CCC2,primary_remove_constant_only,20,9.69897000433602,8.465697178704618,1.2332728256314027,9.69897000433602,9.69897000433602,8.465697178704618,1.2332728256314027,1.4411510685777864,1.6749658323563705,False,False,False,under_predicted,0,1,1,0,1,10.52452188709799,-4.183809965490848,2.71398082496615,4.508110733241814,-0.6985321077226025,1.2950942499507616,-1.4171012473953477,0.8469647971082711,-5.89554353529507,0.1063190109797531,-3.906221626118138,0.2162564007201081,1.995653209312582,-0.2969186619611353,4.3018821721722365,-1.3101383774767006,4.683798514244689,3.3837014953064446,1.4691293692501777,-0.3983154789016761,False,not_flagged,43.59733483923589,83.96697074910084,4,0.016260162601626,False,False
CC[C@H](C)[C@@H]1NC(=O)[C@@H](C\C=C\C[C@H](NC(=O)[C@H](CC(C)C)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(CC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N)NC(=O)[C@@H](N)CCCNC(=N)N,primary_remove_constant_only,20,6.4089353929735,7.6393646676482065,-1.230429274674707,6.4089353929735,6.4089353929735,7.6393646676482065,1.230429274674707,-1.4378282138009455,-1.7321126490726257,False,False,False,over_predicted,0,1,0,0,1,13.486213904186185,64.01781038110043,31.38648041312651,4.558000488788314,5.771091173685229,2.5414365249367696,11.059592222791418,2.4297604840149125,-0.1324042928025176,2.187909281003752,4.847746440470278,2.383333463399027,1.984933599547558,4.716896307034556,1.565953066168606,-1.17171462833899,3.0718017581553534,-0.8674895780626337,5.238417250211806,1.4034155390451184,True,T2_only,192.35123035675997,496.3567915310148,119,0.483739837398374,False,False
CC(C)c1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,primary_remove_constant_only,20,8.22184874961636,6.991684095444553,1.2301646541718068,8.22184874961636,8.22184874961636,6.991684095444553,1.2301646541718068,1.4375189893433913,1.6706675106983806,False,False,False,under_predicted,0,1,1,0,1,4.270713905465853,-2.813336896301265,0.8194808928327524,-0.54569242469474,-3.904907351362043,1.5160198704330334,0.4340626617672587,0.9466372882437126,3.282289701241303,0.9130028347988052,1.60921403502409,-1.3328818108370797,1.88476005050194,5.322474866455281,0.0366934094345027,-0.6927111943908292,0.0161674513775321,0.0986018920730058,-1.3714884580098876,-0.524052716207758,False,not_flagged,20.116587361668728,33.520508396418485,1,0.0040650406504065,False,False
CN(C)S(=O)(=O)N(CC(=O)N(Cc1ccccc1)Cc2ccccc2)c3ccccc3,primary_remove_constant_only,20,4.60361337109283,5.832469417901788,-1.228856046808958,4.60361337109283,4.60361337109283,5.832469417901788,1.228856046808958,-1.435989805483889,-1.729937016390772,False,False,False,over_predicted,1,0,1,1,1,-1.3048033145024018,6.599353937217995,-6.7973308466558855,-3.249348304903312,-1.5298158685753522,0.3487060201622867,-1.4245156817016666,-0.5508092960528653,-3.3327083708674303,2.055830962237965,-0.4734367020525195,1.0099288666718764,1.4448322065472774,-0.9749717643689312,-3.1785636232575043,-1.406557930048968,-0.9256882581716256,-0.6328629297822325,-1.4788855497153477,2.3193575813055416,False,not_flagged,28.575517236065338,161.79126820382697,13,0.0528455284552845,False,True
CCN1CC(Cc2ccc(O)cc12)c3ccc(O)cc3,primary_remove_constant_only,20,5.85078088734462,7.07813344130594,-1.2273525539613193,5.85078088734462,5.85078088734462,7.07813344130594,1.2273525539613193,-1.4342328865938094,-1.727857820968754,False,False,False,over_predicted,1,0,1,0,1,-3.4350153768785776,-6.185234424445171,2.447085887089158,2.142652815396283,2.279655163924833,1.0982811139143622,1.851340656932228,-2.03946341928228,-1.5504546464996334,-0.0369245610267498,0.7172885325489755,-0.5669685084588578,0.1871723068371274,-0.3278411115279392,0.2883162856270153,-0.4404243572866134,-0.6503488388782138,0.2122206437906053,-0.3043713067813859,-0.4276660222343679,False,not_flagged,5.44941426191664,23.903132841832445,0,0.0,False,False
