descriptor,block_label,PC1_loading,PC2_loading,PC3_loading,PC4_loading,PC5_loading,PC6_loading,PC7_loading,PC8_loading,PC9_loading,PC10_loading,PC11_loading,PC12_loading,PC13_loading,PC14_loading,PC15_loading,PC16_loading,PC17_loading,PC18_loading,PC19_loading,PC20_loading,PC21_loading,PC22_loading,PC23_loading,PC24_loading,PC25_loading,PC26_loading,PC27_loading,PC28_loading,PC29_loading,PC30_loading,PC31_loading,PC32_loading,PC33_loading,PC34_loading,PC35_loading,PC36_loading,PC37_loading,PC38_loading,PC39_loading,PC40_loading,PC41_loading,PC42_loading,PC43_loading,PC44_loading,PC45_loading,PC46_loading,PC47_loading,PC48_loading,PC49_loading,PC50_loading
maxsCl,block_X_local_electronic_atom_environment,-0.007841404819304221,0.0035783429348000303,0.009611123686627044,0.04422830249640845,0.0005144662821748226,0.004887052714337653,-0.021640431436996437,0.014300805116354745,0.018148534906858783,-0.024425937748708805,-0.016412581734561747,0.06591611057135564,0.10142594401523335,0.024664100250279063,0.10583282784374988,0.09111477805840433,-0.09167469431217826,-0.003062451208641258,0.07622547014764298,0.12148226666413414,-0.20518764797042663,-0.17143576802510646,0.012446922516300835,0.12952584959383961,0.1688200199144465,-0.02045665264714299,-0.000624129791891876,0.022665218782575297,0.06316093412489968,-0.07963018887823368,-0.017225008025237687,0.05725911533670218,0.018065931467157133,-0.0024558477668841124,-0.06932336707532616,0.01797799153129448,0.012321167711578603,-0.010364068254253862,0.023096725933837384,0.023718883428212923,0.002471013018569587,-0.015086677899001536,-0.062043993426473515,-0.059343676999193434,-0.015472584044312156,0.043331041526013754,0.03586481203145701,-0.025753721878177024,0.030130084538755337,-0.06503775938784116
naaS,block_X_local_electronic_atom_environment,0.004257845300833112,0.006123157883279125,-0.019677219059464977,0.05571178853121671,-0.03695793523247885,0.05331445156882635,-0.02008650759040582,0.018790366835172975,-0.013743774824808635,-0.03182488482540558,-0.024894851642847392,0.08443256651114935,0.07679927534509136,-0.0495299065079673,0.04054221225771147,-0.0014234284543975066,0.07583398480200812,0.09704508327735639,-0.17472367959286822,-0.10624752962415224,-0.06303895722443376,-0.021021538671104206,0.005592487520474754,0.09149025803181753,-0.061479611670437764,-0.035893545784631095,0.10693115680719631,-0.08545353120322216,-0.115706356807574,0.0902898544428046,0.10638170832905464,-0.16009830372451894,0.08438255994689126,0.0646274680874745,-0.04928429782677242,0.013308831273441693,-0.05282833824377093,-0.015640667723386823,-0.06375764594039238,0.06610843787854034,-0.08484436755610657,0.009845787903849108,0.1289175662625303,-0.08139687940873121,-0.02577767543035538,0.11125734066030755,-0.05731152791436654,0.09643463982744009,-0.09459066797566651,-0.020597619042396934
SaaS,block_X_local_electronic_atom_environment,-0.006775089295225831,-0.008231756170342741,0.027881386122247286,-0.047854187561895,0.03480875751500521,-0.05920027589152302,0.018037844398672773,-0.010724823033335164,0.015046351677959917,0.028841411899705256,0.02701708635627466,-0.07890676146061906,-0.0763494612489289,0.050392279602899506,-0.04776567504508826,-0.003233598392753577,-0.08202155906048922,-0.10801804781733931,0.17950443227471008,0.1119940991778718,0.06622830979035235,0.023121005882914412,-0.01282480084783455,-0.09138517492887052,0.05502112061395156,0.039406631425235567,-0.11203878972842007,0.08307203992793172,0.11335717656391528,-0.0948270077990963,-0.1149303028467164,0.16232138355644127,-0.08014807597413068,-0.06475312009839304,0.061754677265082644,0.0023962328477843964,0.049737734683822046,0.011315448201537879,0.059126026778941444,-0.055350745873347575,0.08068635115809114,0.0010808635364793137,-0.10194443422511634,0.08794449287581049,0.02075992938583765,-0.0940331114308565,0.031887876589320026,-0.08679172549284102,0.07513058195960325,0.021430223914881173
minaaS,block_X_local_electronic_atom_environment,-0.007676564098350738,-0.008831015138151528,0.03336194511453904,-0.04401248439583192,0.031228183566263137,-0.06446627167556875,0.01605764248886493,-0.00551391999029904,0.014221103169219105,0.026932136836253288,0.02582842162456965,-0.07362624125461642,-0.07262563105795064,0.05233220630796878,-0.05376614846168579,-0.004172016605222102,-0.0847815108126456,-0.11272009009962525,0.1797534318025215,0.1136794391042469,0.06487136070974148,0.023609597069095,-0.019710501141339737,-0.08740502822152947,0.04851740678860321,0.041043097546624746,-0.11393002576035231,0.07990064403191682,0.10632624375224659,-0.09494328851507201,-0.11360583617925801,0.16102565860606824,-0.07119323705364869,-0.07000757255130644,0.06826879459444618,0.00925051782915779,0.050997333169896276,0.003670659164901783,0.05406427448185719,-0.04897461757968477,0.07293702583317051,0.01112581177337714,-0.07689392588643322,0.08868617348947477,0.01161239536839221,-0.07764555960299853,0.00815791718895395,-0.08558492229898941,0.05203646811983392,0.015217838226842409
naasN,block_X_local_electronic_atom_environment,0.000538037672346642,-0.012815517050198247,-0.028596781893679098,0.05761541326339446,0.005381307130209493,0.055316697139661156,0.024819850240595978,-0.0013491172348660387,0.018913960707780033,0.035251855827152394,0.06442839113254482,0.09503745019928339,-0.05557506351461909,-0.08863106570715328,0.07104366738111537,0.029355015853616558,-0.15312872509649722,0.19263034775827448,0.01661102306044565,0.02781274880846344,0.05020309634854426,-0.007237290933504517,-0.06281863383288214,-0.10639910672812516,-0.0018746844099899566,0.059665635936561025,0.0377212957594482,-0.04813646292206155,0.01663956655391144,-0.048615465207356504,-0.1764686522991172,0.015572619910158098,-0.1509520540738372,0.020045813543120225,0.11258890306713037,0.04038968852781831,0.05744027052428194,-0.037466004802943056,0.01980206720751592,0.03531001266539315,0.0030111525697563216,-0.0829288137859813,0.0774125585831765,-0.013141226498983402,-0.06224964296855128,-0.025503835723891907,-0.0024234318605189397,0.04636757166612143,-0.06987579820558831,0.002175611969877877
SaasN,block_X_local_electronic_atom_environment,4.701107113223911e-05,-0.01945577816209506,-0.03224315110841382,0.058992961651922575,0.010950141507182416,0.05695806193614916,0.025706390024378228,-0.005140490518972398,0.017395957895460876,0.03133770324472455,0.06161082747358196,0.09326994482134571,-0.05381548914083357,-0.0872821713014862,0.06867574764402212,0.03054213237332025,-0.15274626129403682,0.20132856499561066,0.022943109731910646,0.027974782006966428,0.050800575438240604,-0.006887163759882339,-0.05053492394900477,-0.11066108576639481,-0.0004981432671854885,0.0661375987902953,0.037551056316668066,-0.0489701758257094,0.022834725240582998,-0.04200022552697483,-0.18693237290964074,0.0077848002808361405,-0.1391677451973944,0.03432212499630129,0.10351771271133216,0.027300166104155615,0.03685085698834633,-0.025926875964891537,0.023691737198717956,0.029621559365030664,0.0032189449498447858,-0.0846413622726948,0.07597811606079682,-0.006827367007723566,-0.05188922151175062,-0.023054207695878817,0.013180235139619592,0.051642068629758064,-0.053378909076711625,-0.002962874074234587
minaasN,block_X_local_electronic_atom_environment,-0.0007354472814743302,-0.019747050326299795,-0.03239901642337773,0.059082512581768526,0.010510597977369656,0.05702668736677741,0.02580815229645593,-0.004895212964580139,0.018279144422210417,0.0319579618368358,0.06257874399497262,0.09276227307702511,-0.05423573393764135,-0.08740427366526436,0.07031772762615848,0.029695894407025934,-0.15271700641194935,0.2006279130219728,0.025291446804732026,0.02785894536412716,0.051415497973924536,-0.00737532748907687,-0.04722511505347562,-0.10978338670487924,0.0018516994325533456,0.06288196150790036,0.039189445673789056,-0.049886335684718675,0.019686763899850176,-0.04076658093215642,-0.1855794676137689,0.008006999581254951,-0.13480799800369173,0.0416045477076578,0.10277227427605493,0.026465043263015783,0.034024554335217845,-0.024879975100827963,0.02634045351303757,0.032093204351138264,0.0038602649159497435,-0.08823811480144031,0.07771380862690039,-0.007097080190883488,-0.05395158311754054,-0.01953064922083671,0.018073986778082463,0.047880630970567786,-0.05129128828856548,-0.009100676764272264
maxaasN,block_X_local_electronic_atom_environment,-0.0006424120920268669,-0.01972216039440047,-0.032355426816931813,0.05932139906460978,0.010434400657386064,0.05710206470824239,0.025760812989488967,-0.004737581855317191,0.01824780965255515,0.03182357397141407,0.06255023517121307,0.09284417777994994,-0.054317762646538335,-0.08749597845379528,0.07021030649528201,0.02963028351281112,-0.15272412610848918,0.2011592475163252,0.025193242471365743,0.02734164235568624,0.050902196397217436,-0.007171859393793438,-0.04850701853020535,-0.10954796705854844,0.001328661837902645,0.06404635438768691,0.03890296934012437,-0.04950687958450697,0.020014260573709343,-0.041069710498435635,-0.18592858386300035,0.007843279678360758,-0.13550730016765267,0.04039691482181905,0.10352519623647477,0.026740899774808355,0.0347042958304007,-0.024700292866407444,0.025783316752644708,0.032321430784420194,0.0047251650573047425,-0.08821842112491093,0.07701806389156594,-0.007062015962425526,-0.053022475561927296,-0.01978196640787153,0.017979718215789493,0.04764890373984389,-0.05000206412758029,-0.008392099558182205
nssS,block_X_local_electronic_atom_environment,0.025919207335381268,-0.0295249111571687,0.0004025081047027409,0.028031850231758186,0.01833245569153064,-0.033534227696671415,-0.017774976769273667,0.07041382443048065,0.03475431077322918,-0.015568859303504051,0.027108870618832107,0.03420608020421341,0.05190534694169409,0.01537250899461697,0.13391721212186,-0.12304576672884208,0.05625185703994001,-0.13302582172421992,-0.08166882983511616,0.03160907972643538,-0.05117188379179593,0.09785758291375132,0.011636599908964922,-0.01723795387634032,-0.03541078252510632,0.007216353321206952,0.013714170574174962,-0.03314918156694813,-0.034369371729741166,-0.03231643279535454,-0.06109180228468594,-0.04709912730955311,-0.13559964419624806,-0.11220809243201665,0.24652166402995282,-0.0647887814370036,0.03592622306982058,0.1666875880225736,0.04107366670450412,0.10622996144621658,0.017487882676838328,0.019390720572440005,-0.11214532419620768,-0.026490209298783714,0.10976435910853716,0.005591036153154795,0.03474352576164264,-0.003221508677094101,0.07841074130110273,0.08475939364418113
naaO,block_X_local_electronic_atom_environment,-0.01694528202804191,0.06028861741045799,0.03083941000303121,0.06708998112230803,0.008703108148403459,0.003496847339985268,0.024673709020054703,0.05530313684806419,0.03577432268367627,-0.0340787138312355,0.09206876262656273,0.015115379410189039,-0.023596188869042318,-0.0318562952155111,-0.04245799557402509,-0.13560023680795333,-0.019547897149764355,-0.05020947115356719,-0.1136730979950013,0.01859335094186206,0.09314839434365377,-0.014012830127420585,0.0783526971041921,0.00650289038359627,0.04694944328706575,0.05400763007034388,-0.06304586710764476,0.0735524888784649,0.17902567359717417,-0.10827207278536477,0.09632952828372333,-0.023629907014175323,-0.03603733125818776,0.07886106695870093,-0.10181327278602398,-0.029207676002962077,-0.13320967875616008,0.10102907752425724,0.0017125341794233667,0.050999830846188726,0.02724421799329301,-0.1365725225216364,-0.026407780404713862,-0.04173866741677872,0.0012450557719889512,-0.0009113392976125739,0.04376964502153151,0.015623780615137958,0.015284238751264972,0.007775001482669532
nHAvin,block_X_local_electronic_atom_environment,0.014240919417437934,0.04359253032189346,-0.0507525189151772,-0.0697007155260714,-0.06633711957678,0.16744601506069556,-0.07942648846855066,-0.003724165494969129,-0.006131294233911058,-0.03236378710573875,-0.03400359976136306,-0.036972377279671044,-0.03299204905744888,-0.021181393307004144,0.032215323358775166,-0.06278069237509225,-0.00425782069461687,-0.04025966792495811,-0.017282308774657945,0.06646629443475452,0.032398728284830564,-0.0198272943035624,-0.007293524564068985,-0.001662293400331638,0.02250928676023752,0.010267367118862225,-0.05387214797213934,0.04466841256173695,-0.002583149676579643,-0.01779231436922206,0.042593224068835034,-0.040295533810030766,0.03621396178811666,0.04368542022977577,0.06260474185352034,0.06946537690461688,0.09645674190916402,-0.01906431955880277,0.05633923175976165,-0.051620173722231606,-0.004423326168253347,-0.07191653250320924,0.049934089428848596,-0.007734133522378138,0.03769696709221677,0.07557776065879995,-0.09571324312702204,0.03872834238837379,0.06820478428540616,0.06494717282199687
nsF,block_X_local_electronic_atom_environment,0.015071085854210568,0.07401322112472448,-0.020044681878936224,-0.06789119314101039,-0.08790143675470376,-0.025962924657240895,0.10205950861994814,-0.05615115942240158,0.10650741532971715,0.0015819862808586185,0.030332934815425833,0.06776914642199332,-0.08056923545547519,-0.028645963250669017,0.07899377295701437,0.05533867887748214,0.021628346993666683,-0.07669040547730747,0.08110024459940093,-0.03463913696026526,0.060209131478791034,-0.00513382297517017,-0.07520001276412602,0.06742870084905522,-0.005983335436346153,-0.010077124063573051,0.032651506287466235,-0.05510600781217171,-0.05457841972990039,0.01598681766726824,0.017245030907763626,0.024379378795193193,-0.022262490236825222,-0.045088748209342513,-0.0063573270751316885,-0.022293656093428416,-0.02824731220723181,0.02675890400538641,-0.016865595589203537,-0.03775904246856403,-0.0059626745167065676,-0.02369722835147335,0.04422722134781211,-0.008185761888591589,0.05080230664598745,0.07872617128325979,0.021552766935568176,0.05304598245922177,0.05741009626979848,0.000730160054422696
nHssNH,block_X_local_electronic_atom_environment,0.11682244724436167,0.0026907164807039113,0.06669608857962103,0.07094095277528178,0.016930096903955125,0.021333438728174912,-0.02423338954281185,0.031145261674824776,0.0063788679440508825,-0.021369254535723154,0.001995081780182811,0.016550370630808164,0.002632544479042311,-0.04179505094106881,-0.05838104578523025,0.05816580028029863,0.03275778595327682,-0.033630721248976383,-0.026142356727025595,0.05681800272342126,0.03248970823868501,-0.00228943219520768,-0.025976123896168643,-0.001298872258035811,0.006962038424007375,-0.019794799749067594,0.006977452218411085,-0.033312150515085896,-0.03298169189829381,0.012894493355917375,-0.020300466653606606,0.04011613650109854,0.024880304567648736,-0.01550058370743631,0.00037025132113404453,0.015897673446877786,-0.0015134126591918907,0.019211313076921706,-0.02177233125417182,-0.031188162467059438,-0.008672804318314922,-0.03152039525429787,0.008245389169790446,0.019362986195292593,-0.014966847718764876,0.04117710479210982,-0.0015511091192556663,-0.0046056225538011215,0.05484168382827323,0.026871985703272924
nssNH,block_X_local_electronic_atom_environment,0.11682244724436167,0.0026907164807039104,0.06669608857962105,0.0709409527752818,0.016930096903955118,0.0213334387281749,-0.024233389542811862,0.03114526167482479,0.006378867944050888,-0.021369254535723154,0.0019950817801827956,0.016550370630808164,0.0026325444790423025,-0.04179505094106882,-0.05838104578523026,0.05816580028029862,0.03275778595327686,-0.033630721248976404,-0.026142356727025605,0.0568180027234213,0.03248970823868504,-0.0022894321952076618,-0.02597612389616866,-0.0012988722580358101,0.0069620384240073625,-0.01979479974906763,0.0069774522184110985,-0.03331215051508593,-0.03298169189829378,0.01289449335591741,-0.02030046665360659,0.04011613650109856,0.024880304567648722,-0.015500583707436302,0.00037025132113406665,0.015897673446877744,-0.0015134126591918907,0.019211313076921685,-0.021772331254171863,-0.031188162467059456,-0.00867280431831496,-0.03152039525429789,0.008245389169790503,0.019362986195292607,-0.014966847718764895,0.041177104792109814,-0.0015511091192556437,-0.0046056225538011145,0.05484168382827326,0.026871985703272937
nHBint3,block_X_local_electronic_atom_environment,0.11881190303560188,0.01417300061862889,0.07382022891742991,0.036289243491498646,0.056983623587361414,0.025202912717437107,0.0050432914152396145,-0.019189208630281254,0.01628395908677883,-0.0030402348896296032,-0.004529920675966937,0.019148698413401413,-0.007014181876259173,-0.004047530005747318,-0.009944441724519868,-0.0003575207718620728,0.018442923565185454,-0.024040563613011247,0.028561567052166205,0.011872176916515086,0.0009518288503294809,-0.008261152315784566,0.036166164415860416,-0.005130691722567486,0.04382871477711445,0.019770888886155902,-0.009448346215100678,-0.02813272880089985,-0.01600605236031264,0.020047281875043524,-0.00834488610026711,-0.004417150659103945,0.032828578086920836,-0.0029209510089776257,0.0055130005176332545,0.033789356191159275,0.004125233431380246,0.024810750508133677,0.019708427708155035,0.045737875192822824,-0.008659609839469758,-0.02404869920793585,-0.023079871356506618,0.020659639581389642,0.002565738682192828,-0.027490673908556286,-0.08801691821245455,0.07632460052045956,0.019627389184215523,0.025686505516316693
nHBint2,block_X_local_electronic_atom_environment,0.1246140902877893,0.014529310441654586,0.06288860418579947,0.04594040120104808,0.02797724343995093,0.04193704572375556,-0.02278752040341701,-0.0005062302144468805,0.01421238754673204,-0.01579720970456762,-0.016630515392298983,0.018691849952470536,-0.007798165927821651,-0.012114872164874202,-0.026938515349155565,0.014794436469598504,0.023232196978897154,-0.022934842027061815,0.008695556916725671,-0.002458851105000231,0.014888216521111997,-0.006113694782560594,0.022731363742946327,0.011177152076138439,0.0019918374646870638,-0.02692237680417348,0.013713923178750375,-0.005822805215520463,-0.02156545879909244,0.011854242614539944,-0.027428802799784442,0.0058703206326923465,-0.012798027013969301,0.004270119710034749,0.01435518646814114,0.04382711480838443,-0.03200274968931198,0.04113840158389992,-0.012551771861938232,0.014142964433091368,0.015104982807631232,-0.007147379595924902,0.017347442197554342,0.04371056325802548,-0.0551580767270551,0.06768338982450714,0.03241749789416337,-0.02965899001200614,-0.04870290492774917,-0.04302345906825456
nssssC,block_X_local_electronic_atom_environment,0.004807200678984201,-0.04163207755291555,0.07608995396796375,-0.10600644341795865,-0.08269021509704785,0.025503912561586323,0.06277006423373242,-0.06376123084794293,0.004785056676780642,0.018717429078841507,-0.011659105113644944,0.04338288052504898,-0.06246908667199672,-0.02046445558050976,0.05634706647269119,0.02852524531667739,-0.0475720973292397,-0.03075554740688849,-0.032275223492637964,-0.03408185146625028,0.03302771113193123,-0.01657481930573551,-0.012728784030202382,0.037698604759706426,-0.010827624148661666,-0.022388277198743752,0.016932031279795767,0.01555790093024297,0.022622929841896948,-0.005192317714311785,0.05049297739705251,0.05139219677096293,-0.0805528411219237,-0.09484706632857405,-0.06195024434754216,-0.03374497012029389,-0.08843837988622863,0.03895569263234227,-0.005446385342550746,-0.04659822724755202,-0.020731196949539153,-0.07911152254809706,-0.012693194859620567,-0.06888161081415917,-0.1792181300274153,-0.08982395717292928,-0.11872550391134384,-0.05238682362500892,0.004535287493491394,-0.009076279382667255
nHdsCH,block_X_local_electronic_atom_environment,0.013673684834260447,0.029384416990101168,-0.0018933565118951538,-0.11310357528826775,-0.07240695452977658,0.17790473776657392,-0.09206869807064383,0.018425001427619634,0.007198313429317072,-0.02799831967049304,-0.004664197713430246,-0.0550538356519771,-0.01901733482117846,-0.015417304601678847,0.061797537691272435,-0.03666147688254198,-0.022359548031041364,-0.017394877962587114,-0.01844854774981057,0.026486694073397397,0.016613369379592447,-0.024888864111896045,0.02009256391757368,0.012957880168221518,0.02044452880155473,0.022729796587960947,0.004554320037020413,0.03501419270296654,-0.028887885025702352,0.005815868264068342,-0.03613600929901392,0.012411917015297274,0.04962447942824589,0.020989613994657933,-0.004192782350654761,-0.025884263118853716,0.03316915630036508,-0.041305877623830804,-0.021841536556856347,0.03715087294609914,-0.010399160447719684,-0.027840757190221267,0.018221649430539347,0.019924052737516258,0.018367611436243395,-0.013542838733739841,0.03750897825870301,-0.014493502020951265,-0.007733480805988731,-0.02843534505643726
ndsCH,block_X_local_electronic_atom_environment,0.013673684834260446,0.02938441699010117,-0.0018933565118951488,-0.1131035752882678,-0.07240695452977661,0.177904737766574,-0.0920686980706439,0.018425001427619672,0.00719831342931707,-0.027998319670493068,-0.004664197713430247,-0.055053835651977114,-0.01901733482117847,-0.015417304601678873,0.06179753769127249,-0.036661476882541996,-0.022359548031041374,-0.017394877962587103,-0.018448547749810612,0.026486694073397425,0.01661336937959245,-0.024888864111896072,0.020092563917573695,0.012957880168221502,0.020444528801554722,0.02272979658796096,0.004554320037020413,0.035014192702966615,-0.028887885025702397,0.005815868264068335,-0.03613600929901406,0.012411917015297305,0.04962447942824599,0.020989613994657867,-0.0041927823506547335,-0.0258842631188538,0.033169156300365064,-0.04130587762383084,-0.02184153655685643,0.037150872946099305,-0.01039916044771972,-0.027840757190221232,0.018221649430539333,0.019924052737516275,0.01836761143624346,-0.013542838733740018,0.037508978258703175,-0.014493502020951322,-0.0077334808059887775,-0.02843534505643732
naaN,block_X_local_electronic_atom_environment,-0.01766129102578468,0.021779568447801757,0.04164420854551453,0.11147646286202083,-0.05404930462384415,0.04705635631877897,0.04089616559243177,-0.004117285120802582,0.03154767345566199,0.0010474010665551309,0.07705929472446732,0.045339617221287334,-0.0010579298389090893,-0.06473243360562694,0.02967368260269123,-0.05183557769407128,-0.06963463927415943,-0.03536276606892957,-0.06688488966680278,0.06206054830429643,0.039031647342001215,-0.033974785992052524,-0.081756618413825,0.002128783848680679,-0.0628286987672847,-0.04501936393132727,-0.002859033006053404,0.03772347882663854,-0.07004250034378459,-0.053801802583619565,0.15057963992565004,0.03470258988229205,0.009637537544957844,-0.02181977317780593,0.1048047697851028,0.09506830636602497,0.053559039212578284,-0.15653682857967133,-0.1441586561075302,0.04510376395899335,0.042078781890614245,0.10145788326532999,-0.09611994547361995,-0.07387711227822247,0.017883446336220955,-0.07235363244781368,-0.10990117166009716,-0.051804925979466544,-0.0539153310040423,-0.06892036223366081
nHBint9,block_X_local_electronic_atom_environment,0.12225964526200159,0.017834667247467285,0.05531732630818087,0.017659984574426104,0.06276877384473128,0.018747718458216475,-0.0055421128997335724,-0.026576449428694308,0.0021496326999843585,0.0013545898644663826,-0.014997472253116454,0.01922962619180614,0.0016457748477165717,0.012405678245451449,-0.013082409740283036,0.011899800504970722,-0.012922807295594186,-0.02325175271766508,0.03622385399993553,0.006237165880602238,0.03352712002136417,-0.011495493876386825,0.04733373624675638,-0.020620671350050752,-0.003404291149998456,-0.021727376055272224,-0.009689896364305665,-0.009605354021465012,-0.033464998069058866,0.022602593894642635,-0.018756172222653616,-0.04071167162545562,0.049859125789750464,-0.034597123023249396,0.02151583437600383,0.07552247481402466,-0.08094891265867422,-0.008372318047184163,0.03455352910348922,0.004493664637809643,0.031072458032087417,-0.03671862458652448,0.009127216559433582,-0.05704472290099416,-0.005877616990705815,0.020783773967183096,0.06319543966845194,-0.09438586379911143,-0.009115183032169596,-0.01328926882248422
nHBint8,block_X_local_electronic_atom_environment,0.12065208240425797,0.01201461376925101,0.06198196324707325,0.029917661055714483,0.050371865317839874,0.027111909861307248,0.004072216569864291,-0.055469637969315526,-0.0007482678620231175,0.007011311439853025,-0.004192853638933797,0.0008093840241266158,-0.003306098203100875,0.010022682188742053,-0.006596320844109118,-0.0023340620357107764,0.003654029596902494,-0.007672729858553329,0.020579392884408566,-0.017527404769176132,0.03311249292279869,-0.024820613885768318,0.047710967840563306,0.013419896897123395,0.004667340109865609,-0.058381941191387156,0.026825702083011126,-0.010695217542883873,-0.03330442482391506,0.016012527406381462,0.01954697370271593,0.027899867698606494,-0.0069371939082357465,0.004425397273035758,0.014612291580113141,0.07776763734364599,0.030632256460925884,0.06792126927507268,0.0044376802632594865,-0.038191051442694246,-0.03352410791016188,-0.062366060046935935,-0.04109440946359355,0.02116845276484931,-0.01277808783134888,0.01740250107393069,0.01987296882251323,-0.028815628881774975,-0.007861537154894998,-0.0029724256610730733
nHBint7,block_X_local_electronic_atom_environment,0.1175243023619317,0.017959110007545395,0.03093521213627779,0.025034154852718402,0.05699939999595707,-0.0002390160636911783,-0.012794194728603535,-0.019943282211211184,-0.011545474086761993,0.0038564873547918908,0.00702842047330845,0.00015045842625113537,0.05509632577131013,0.011368726983012084,0.01180758312140193,0.011326045627731965,-0.009474447953450205,-0.03524004630723572,-0.018228572710520117,-0.0003425443281784052,-0.003395759220320433,0.0002234786312599584,0.024811033212838455,0.000995460327767743,-0.021951817011433124,-0.06063481900379268,0.042072757873353045,0.00017221153438374756,-0.016655452692124546,-0.018250056558574423,-0.0009237189696056219,0.052140551606594664,0.011755181838966967,-0.05727259515432068,-0.010092174037650661,0.04589122740059692,0.035206442855499204,-0.03642036578088645,0.007705203379505851,0.03850242196074439,0.19093541962244487,-0.08342745325187632,0.041487704972371045,-0.005626488035285919,-0.03713932266389333,0.06298889802820136,0.020874438689435764,0.015169677766582587,-0.002627762162229476,0.011940584909837688
naaaC,block_X_local_electronic_atom_environment,-0.02437915617611106,0.030668586980672128,-0.012273075011622897,0.09717494841310796,0.02512811089526179,0.09712503554263831,0.09680407130366948,-0.10596019674963733,-0.0020867467263230625,0.006127689710401339,0.0484115869395331,0.05596556323170314,0.001114454695262331,-0.029305414846918208,0.03314693550517204,0.030182892150527958,-0.060673590030666344,0.09855735661046533,-0.058187842577624625,-0.049705836534686604,0.047578978512708696,-0.023033179784078137,0.00844266922727839,-0.020335493355422486,-0.01160345630713724,0.055767186158623465,0.05308528555217914,0.024109486159714644,0.010937995089150429,0.02926925369490639,-0.03952894251515943,-0.07470130624815058,0.04108737171187694,0.053804773086174304,-0.0821533127464413,-0.05531449638240055,-0.030573225009950245,0.04034754757016877,0.03573288455834076,-0.06820176735327116,0.06628397391445054,0.061378375677492436,-0.10880341661772441,0.07330801378589608,0.1655733448689465,0.0677698225589437,0.012015290454260412,-0.030879658660471737,0.14651451237730673,0.00010527131184846772
nHBint5,block_X_local_electronic_atom_environment,0.11015073169661505,0.019861090761958876,0.04966877397890041,0.03931850124496032,0.07356939173146478,-0.0020708101897610994,0.003402807110968679,-0.02055699985296676,-0.004186647096274973,0.008616564044761077,0.028457395006570785,0.004576051478773181,0.014459956780464934,-0.02522221094764742,0.004347228878484307,-0.019108615846290353,0.024724275926664843,-0.011362461019897102,0.00020095810511101472,0.029960023492845073,-0.023672236961325782,0.026800000397720878,0.06076586705096894,-0.049330847264689115,-0.010804165817567444,0.025178199249418998,0.005317845964302851,0.005964312221124535,0.036594872863513754,0.0066296610030792125,-0.09472029719096722,-0.001087671159697867,-0.019169565506200408,-0.052734764215296034,-0.009181021679237157,-0.010946967389775322,0.02061636810856205,-0.040289788890157954,-0.033807968880742,-0.06572424621376673,-0.10128962298530815,-0.046295495522010066,0.014058841588118084,-0.04662136533115897,0.059612476757029645,0.04187331014074698,-0.07774598047484804,0.016107386783879456,-0.047415938036761036,-0.003967298324404291
nHCsatu,block_X_local_electronic_atom_environment,0.09149215467366884,-0.032573430881195034,0.0668720273201294,-0.01950129968108402,-0.018525361075508343,0.0050318891736656915,0.016168463100456627,0.010771026197015766,-0.03224341249365135,-0.001534585722294345,0.010803788914582144,-0.07760704069732323,0.02304107794342981,0.09255983274673316,-0.07331520162171683,-0.0373285681964188,-0.0789058257711958,0.019198346443000752,-0.0035794154026217765,0.003909292740221821,0.061581749080009296,-0.05073800353068163,-0.008414303086005038,0.06619690019530741,0.08599411573094058,-0.006384125387825623,8.988068723066178e-05,-0.056269758365571285,-0.0027534175662263308,-0.009687936036021149,-0.028076019312514407,-0.08349896775058886,-0.07083869374458317,-0.029599290661243467,-0.002932057246899711,0.042741423645828364,-0.04286766955635427,-0.07616421352249025,-0.022907544505758326,0.08619632233966734,-0.00026185669958508906,0.09788247365462407,0.026726780200988377,0.02688458825712666,0.1036641077494727,0.036974377716936374,0.04802909558474085,0.05721879880528034,0.002984726176558948,0.01740704741884789
nsssCH,block_X_local_electronic_atom_environment,0.07910450449812458,-0.06759991802023613,0.036054829204602415,-0.07808008137795028,0.023607761761071017,-0.020409401359138078,-0.0011028372193259708,0.004340050697731192,0.014228273822310166,0.00979988377163086,0.017755568820097694,-0.005422027294191982,0.004172086236751234,-0.008313764159723689,0.03255374659591006,-0.06044862634106622,-0.03618942424170326,-0.057099130090925036,-0.07649422992150579,0.011332670421273752,-0.009920802069320129,0.0053161139417014155,-0.008839506214123279,0.0016528352218501095,0.0024244770003693326,0.020551526779906695,-0.04268653776206306,0.05262907715657468,0.011906888053843115,-0.014190133929620326,-0.0611547570730043,-0.0035383003331454638,0.08454691980654944,-0.05158214019734758,-0.01263106587048288,-0.011735300282889143,0.009496794386647401,-0.0696591746936409,0.10365525593903761,-0.0141703635066056,0.035228136150010136,0.15739429714805298,-0.018692342041394555,0.11150341916789899,0.013385922139885736,0.10586325173146376,-0.041310246929676386,0.028352628510571045,0.0985627773569361,-0.08019860108269812
