SMILES,dataset_name,n_components,y_true,y_pred_cv,residual_cv,pIC50,observed_pIC50,predicted_pIC50_cv,abs_residual_cv,standardised_residual_cv,robust_z_residual_cv,flag_large_cv_residual_top5pct,flag_large_cv_residual_z25,flag_large_cv_residual,prediction_direction
CC(C)Cc1c(O)cc(O)c2C(=O)C[C@H](Oc12)c3ccc(O)cc3,primary_remove_constant_only,20,7.09691001300806,5.956495400301308,1.1404146127067518,7.09691001300806,7.09691001300806,5.956495400301308,1.1404146127067518,1.3326408427775296,1.5465512732097022,False,False,False,under_predicted
CS(=O)(=O)c1ccc(cc1)c2sc3cc(O)ccc3c2Oc4ccc(OCCN5CCCCC5)cc4,primary_remove_constant_only,20,7.56863623584101,6.429095827784291,1.1395404080567193,7.56863623584101,7.56863623584101,6.429095827784291,1.1395404080567193,1.331619283768553,1.545342326782648,False,False,False,under_predicted
CN(C)CCOc1ccc(cc1)\C(=C(\CCO)/c2ccccc2)\c3ccc(O)cc3,primary_remove_constant_only,20,6.60205999132796,7.739490382203439,-1.1374303908754788,6.60205999132796,6.60205999132796,7.739490382203439,1.1374303908754788,-1.3291536058972309,-1.6035035547548113,False,False,False,over_predicted
CN(C)CCOc1ccc(cc1)[C@@H]2Oc3ccc(O)cc3S[C@@H]2c4cccc(O)c4,primary_remove_constant_only,20,8.85387196432176,7.71713978567368,1.1367321786480795,8.85387196432176,8.85387196432176,7.71713978567368,1.1367321786480795,1.3283377042761961,1.5414587980118994,False,False,False,under_predicted
CC1CC(=O)C2=C(C1)OC3=C(C2c4cc5ccccc5n4Cc6ccccc6)C(=O)CCC3(C)C,primary_remove_constant_only,20,3.44880626256421,4.58464481331404,-1.13583855074983,3.44880626256421,3.44880626256421,4.58464481331404,1.13583855074983,-1.327293448071318,-1.6013021829910339,False,False,False,over_predicted
C[C@@H](COc1ccc(cc1)C2Oc3ccc(O)cc3C(=C2c4cccc(O)c4)C)N5CC[C@@H](C)C5,primary_remove_constant_only,20,8.29242982390206,9.427594429963335,-1.1351646060612754,8.29242982390206,8.29242982390206,9.427594429963335,1.1351646060612754,-1.3265059044817027,-1.6003701780843682,False,False,False,over_predicted
Clc1ccc(cc1)N2CCN(CC2)C(=O)CCCN3C(=S)Nc4ccccc4C3=O,primary_remove_constant_only,20,4.70311552446145,5.837246830061851,-1.134131305600401,4.70311552446145,4.70311552446145,5.837246830061851,1.134131305600401,-1.325298432758981,-1.5989412164559884,False,False,False,over_predicted
COc1ccc(NC(=O)c2occc2)cc1N,primary_remove_constant_only,20,4.44253815476181,3.3094053810832595,1.1331327736785508,4.44253815476181,4.44253815476181,3.3094053810832595,1.1331327736785508,1.3241315900975068,1.5364811445788376,False,False,False,under_predicted
CCN(CC)CCOc1ccc(NC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(F)cc4)cc1,primary_remove_constant_only,20,5.35951856302958,6.491947662516154,-1.1324290994865738,5.35951856302958,5.35951856302958,6.491947662516154,1.1324290994865738,-1.3233093058529974,-1.5965872184540963,False,False,False,over_predicted
CSC1=N\C(=C/c2oc(Br)cc2)\C(=O)S1,primary_remove_constant_only,20,4.65538434810389,3.5232904762645867,1.1320938718393037,4.65538434810389,4.65538434810389,3.5232904762645867,1.1320938718393037,1.3229175728381775,1.5350444367478155,False,False,False,under_predicted
Oc1ccc(cc1)[C@@H]2N(C(=O)C2(c3ccccc3)c4ccccc4)c5ccc(O)cc5,primary_remove_constant_only,20,7.39794000867204,6.266220013242604,1.131719995429436,7.39794000867204,7.39794000867204,6.266220013242604,1.131719995429436,1.3224806764950499,1.5345273992899928,False,False,False,under_predicted
CC1(N(CCc2cc(O)ccc12)c3ccc(CC4CC4)cc3)c5ccc(\C=C\C(=O)O)cc5,primary_remove_constant_only,20,8.18708664335714,7.0555227816576656,1.1315638616994752,8.18708664335714,8.18708664335714,7.0555227816576656,1.1315638616994752,1.3222982251451967,1.5343114803801912,False,False,False,under_predicted
CN1CC(Cc2ccc(O)cc12)c3ccc(O)cc3,primary_remove_constant_only,20,5.53017798402184,6.661024748927636,-1.1308467649057956,5.53017798402184,5.53017798402184,6.661024748927636,1.1308467649057956,-1.321460255809453,-1.5943989920041859,False,False,False,over_predicted
Oc1ccc(c(O)c1)c2nn(CC(F)(F)F)c3cc(O)ccc23,primary_remove_constant_only,20,6.78251605578609,7.912121104648211,-1.1296050488621212,6.78251605578609,6.78251605578609,7.912121104648211,1.1296050488621212,-1.3200092383492283,-1.5926818103644402,False,False,False,over_predicted
COc1ccc2[C@H]3CC[C@]4(C)[C@H](CC[C@H]4[C@@H]3CCc2c1)OC(=O)C,primary_remove_constant_only,20,4.18770003287361,5.317067748730777,-1.1293677158571669,4.18770003287361,4.18770003287361,5.317067748730777,1.1293677158571669,-1.3197319009210535,-1.5923536001583394,False,False,False,over_predicted
C[C@H](CCc1ccc(O)cc1)NC(=O)Cc2c([nH]c3ccc(OCCN4CCCCC4)cc23)c5ccccc5,primary_remove_constant_only,20,6.42250820016277,7.549806626430959,-1.127298426268189,6.42250820016277,6.42250820016277,7.549806626430959,1.127298426268189,-1.3173138156114825,-1.5894919587165535,False,False,False,over_predicted
CC(C)CN1CCc2cc(O)ccc2[C@H]1c3ccc(\C=C\C(=O)O)cc3,primary_remove_constant_only,20,8.35654732351381,7.229627391293613,1.126919932220197,8.35654732351381,8.35654732351381,7.229627391293613,1.126919932220197,1.3168715232894777,1.5278893434683638,False,False,False,under_predicted
Oc1ccc(cc1)c2c([nH]c3ccccc23)c4ccccc4,primary_remove_constant_only,20,7.61978875828839,6.493186721343835,1.126602036944555,7.61978875828839,7.61978875828839,6.493186721343835,1.126602036944555,1.3165000441595838,1.5274497228856427,False,False,False,under_predicted
Cc1onc(c1C(=O)OCC(=O)NCc2occc2)c3c(F)cccc3Cl,primary_remove_constant_only,20,4.41318177057485,5.539139494148146,-1.125957723573296,4.41318177057485,4.41318177057485,5.539139494148146,1.125957723573296,-1.3157471264886593,-1.587637887438538,False,False,False,over_predicted
CN(C)CCOc1ccc(cc1)\C(=C(\CCCO)/c2ccccc2)\c3ccc(O)cc3,primary_remove_constant_only,20,6.49485002168009,7.620765254712804,-1.125915233032714,6.49485002168009,6.49485002168009,7.620765254712804,1.125915233032714,-1.3156974738192,-1.5875791268414414,False,False,False,over_predicted
CN(CCCc1ccc(Cl)cc1)c2nc(NCCc3ccc(O)cc3)nc(n2)N4CCN(CCO)CC4,primary_remove_constant_only,20,7.52287874528034,6.3971163607572485,1.1257623845230915,7.52287874528034,7.52287874528034,6.3971163607572485,1.1257623845230915,1.3155188614404993,1.5262885590839426,False,False,False,under_predicted
CCCC[C@]12CCC(=O)C(=C1c3ccc(O)cc3C2)Br,primary_remove_constant_only,20,5.39544996742874,6.519794628521423,-1.1243446610926835,5.39544996742874,5.39544996742874,6.519794628521423,1.1243446610926835,-1.3138621691059105,-1.5854071670660492,False,False,False,over_predicted
Fc1ccc(CNC(=O)C2=CC3=C(N=C4C=CC=CN4C3=O)N(Cc5cccnc5)C2=N)cc1,primary_remove_constant_only,20,5.152559376579,4.030636760910704,1.1219226156682964,5.152559376579,5.152559376579,4.030636760910704,1.1219226156682964,1.3110318680736046,1.5209785040098294,False,False,False,under_predicted
Oc1ccc2C(C(CCc2c1)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,primary_remove_constant_only,20,9.30102999566398,8.179159649402273,1.1218703462617068,9.30102999566398,9.30102999566398,8.179159649402273,1.1218703462617068,1.3109707882301223,1.5209062201203094,False,False,False,under_predicted
Clc1cc2C(=O)c3ccccc3C(=O)c2cc1NC(=O)COC(=O)CC4CCCC4,primary_remove_constant_only,20,4.65260284501831,5.771674375481153,-1.1190715304628425,4.65260284501831,4.65260284501831,5.771674375481153,1.1190715304628425,-1.3077002090886247,-1.5781149015374925,False,False,False,over_predicted
COc1ccc2[nH]c3C4=Nc5ccccc5C(=O)N4CCc3c2c1,primary_remove_constant_only,20,4.76488104338268,3.646369996562068,1.118511046820612,4.76488104338268,4.76488104338268,3.646369996562068,1.118511046820612,1.3070452513346442,1.5162606110440302,False,False,False,under_predicted
CC[C@@]12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)c5ccccc5,primary_remove_constant_only,20,7.33724216831843,6.22083828361055,1.1164038847078803,7.33724216831843,7.33724216831843,6.22083828361055,1.1164038847078803,1.304582909777029,1.513346595307193,False,False,False,under_predicted
CCc1ccccc1OS(=O)(=O)C2CC3OC2C(=C3c4ccc(O)cc4)c5ccc(\C=C\c6cc(OC)cc(OC)c6)cc5,primary_remove_constant_only,20,8.52287874528034,7.4065920560581,1.116286689222239,8.52287874528034,8.52287874528034,7.4065920560581,1.116286689222239,1.3044459600317215,1.51318452448816,False,False,False,under_predicted
OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3ccccc23)c4ccc(OC(F)(F)F)cc4)cc1,primary_remove_constant_only,20,6.44369749923271,7.559970835860012,-1.1162733366273023,6.44369749923271,6.44369749923271,7.559970835860012,1.1162733366273023,-1.3044303567474675,-1.574245251061994,False,False,False,over_predicted
COC(=O)C1=C(O)\C(=C/c2oc(CNC(=O)C(=O)Nc3ccc(C)c(C)c3)cc2)\N=C1C,primary_remove_constant_only,20,4.70769141763853,3.592671441821617,1.1150199758169124,4.70769141763853,4.70769141763853,3.592671441821617,1.1150199758169124,1.3029657316996544,1.5114327737448827,False,False,False,under_predicted
Oc1ccc(cc1)c2ccc3c(O)cccc3c2,primary_remove_constant_only,20,7.65757731917779,6.545634774607271,1.1119425445705184,7.65757731917779,7.65757731917779,6.545634774607271,1.1119425445705184,1.2993695741933502,1.507176963037751,False,False,False,under_predicted
O=C(c1ccccc1)c2ccc3[nH]c(nc3c2)c4cc5ccccc5[nH]4,primary_remove_constant_only,20,7.32901239698997,6.218197564798552,1.1108148321914184,7.32901239698997,7.32901239698997,6.218197564798552,1.1108148321914184,1.2980517766497643,1.5056174382154943,False,False,False,under_predicted
OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1,primary_remove_constant_only,20,6.12609840213554,7.235598218087741,-1.1094998159522014,6.12609840213554,6.12609840213554,7.235598218087741,1.1094998159522014,-1.2965151036452534,-1.564878081008121,False,False,False,over_predicted
Cc1cccc(c1)C(=O)N2CCN(CC2)c3ccc(cc3)C(=O)c4c(sc5cc(O)ccc45)c6ccc(O)cc6,primary_remove_constant_only,20,9.56863623584101,8.460267911520441,1.108368324320569,9.56863623584101,9.56863623584101,8.460267911520441,1.108368324320569,1.295192889825145,1.5022341378073882,False,False,False,under_predicted
CC(C)c1ccc(N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4)c(F)c1,primary_remove_constant_only,20,6.58169870868026,7.688954749958634,-1.107256041278374,6.58169870868026,6.58169870868026,7.688954749958634,1.107256041278374,-1.293893122359662,-1.5617751423827806,False,False,False,over_predicted
O=C(CCCN1C(=S)Nc2ccccc2C1=O)N3CCC(CC3)c4ccccc4,primary_remove_constant_only,20,7.30102999566398,6.193842223578754,1.1071877720852266,7.30102999566398,7.30102999566398,6.193842223578754,1.1071877720852266,1.2938133458344594,1.500601540215034,False,False,False,under_predicted
CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,primary_remove_constant_only,20,5.64378286578027,6.74977829955661,-1.1059954337763394,5.64378286578027,5.64378286578027,6.74977829955661,1.1059954337763394,-1.2924200291309318,-1.5600318355547447,False,False,False,over_predicted
Oc1ccc2C3=C(C(=O)CCC3(Cc4ccc(Cl)cc4)Cc2c1)c5ccc(OCCN6CCCCC6)cc5,primary_remove_constant_only,20,5.95860731484177,7.063091521485081,-1.1044842066433107,5.95860731484177,5.95860731484177,7.063091521485081,1.1044842066433107,-1.2906540722782678,-1.5579419443114593,False,False,False,over_predicted
OCCn1nc(c2ccc(O)cc2)c3cccc(c13)C(F)(F)F,primary_remove_constant_only,20,7.01772876696043,5.915999650886893,1.1017291160735372,7.01772876696043,7.01772876696043,5.915999650886893,1.1017291160735372,1.2874345886116063,1.4930527097648592,False,False,False,under_predicted
COCCCNC(=O)c1ccc2C(=O)N(Cc3ccc4OCOc4c3)C(=S)Nc2c1,primary_remove_constant_only,20,4.37669694313743,5.471544270615798,-1.0948473274783677,4.37669694313743,4.37669694313743,5.471544270615798,1.0948473274783677,-1.2793928181440073,-1.5446150069244555,False,False,False,over_predicted
CN(C1=C(C(=O)Oc2cc(O)ccc12)c3ccc(F)cc3C)c4ccc(\C=C\C(=O)O)cc4,primary_remove_constant_only,20,8.00436480540245,6.910358278232083,1.0940065271703665,8.00436480540245,8.00436480540245,6.910358278232083,1.0940065271703665,1.278410294052701,1.4823730636868506,False,False,False,under_predicted
CCCCCCCCCCCCCCCCCCNCCOc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4,primary_remove_constant_only,20,8.74472749489669,7.6526185224197905,1.0921089724768995,8.74472749489669,8.74472749489669,7.6526185224197905,1.0921089724768995,1.2761928909628577,1.4797489161640465,False,False,False,under_predicted
OCCOc1ccc(cc1)C2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4,primary_remove_constant_only,20,6.50863830616573,7.598939482016185,-1.0903011758504553,6.50863830616573,6.50863830616573,7.598939482016185,1.0903011758504553,-1.2740803753979115,-1.5383280879893906,False,False,False,over_predicted
Cn1cnc(\C=C\c2ccc(cc2)C3(C)N(CCc4cc(O)ccc34)c5ccc(F)cc5)c1,primary_remove_constant_only,20,5.59108197915322,6.679986931661238,-1.0889049525080186,5.59108197915322,5.59108197915322,6.679986931661238,1.0889049525080186,-1.2724488071673412,-1.5363972366479506,False,False,False,over_predicted
Oc1cc(C#N)c2oc(cc2c1)c3ccc(O)c(F)c3,primary_remove_constant_only,20,7.63827216398241,6.550760472918465,1.0875116910639449,7.63827216398241,7.63827216398241,6.550760472918465,1.0875116910639449,1.2708207000873795,1.473391289333593,False,False,False,under_predicted
Cc1cc(F)ccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,primary_remove_constant_only,20,7.10790539730952,8.192990783239862,-1.0850853859303422,7.10790539730952,7.10790539730952,8.192990783239862,1.0850853859303422,-1.2679854213369561,-1.5311151195066088,False,False,False,over_predicted
Oc1ccc(c(O)c1)c2noc3ccccc23,primary_remove_constant_only,20,5.21467016498923,6.299141533244886,-1.084471368255656,5.21467016498923,5.21467016498923,6.299141533244886,1.084471368255656,-1.267267905950572,-1.5302659882717973,False,False,False,over_predicted
CC1(C)CC(=O)C2=C(C1)OC3=C(C2c4cc5ccccc5n4Cc6ccccc6)C(=O)CCC3(C)C,primary_remove_constant_only,20,3.23122134917816,4.3141965285582895,-1.0829751793801297,3.23122134917816,3.23122134917816,4.3141965285582895,1.0829751793801297,-1.2655195221769695,-1.5281968935864758,False,False,False,over_predicted
O\N=C/1\[C@H]([C@H](Oc2cc(O)ccc12)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5,primary_remove_constant_only,20,5.98296666070122,7.064995515284609,-1.0820288545833892,5.98296666070122,5.98296666070122,7.064995515284609,1.0820288545833892,-1.264413686579444,-1.5268882114811932,False,False,False,over_predicted
Clc1cccc(c1)N2CCN(CC2)C(=O)CCCN3C(=S)Nc4ccccc4C3=O,primary_remove_constant_only,20,5.24162260345562,6.323384197536314,-1.0817615940806942,5.24162260345562,5.24162260345562,6.323384197536314,1.0817615940806942,-1.2641013771284915,-1.5265186142366423,False,False,False,over_predicted
COC(=O)c1ccc(OCc2oc(nc2C)c3cccc(OC)c3)cc1,primary_remove_constant_only,20,5.32790214206428,4.247802419213247,1.080099722851033,5.32790214206428,5.32790214206428,4.247802419213247,1.080099722851033,1.262159383881994,1.4631412037408134,False,False,False,under_predicted
C[C@@H]1CCC[C@H](C)N1CCOc2ccc(Cn3c(c(C)c4cc(O)ccc34)c5ccc(O)cc5)cc2,primary_remove_constant_only,20,7.15490195998574,8.232614825418747,-1.0777128654330062,7.15490195998574,7.15490195998574,8.232614825418747,1.0777128654330062,-1.2593702020829294,-1.5209195865575373,False,False,False,over_predicted
Cc1ccccc1S(=O)(=O)Oc2ccc3ccc(O)cc3c2,primary_remove_constant_only,20,5.05700040663396,6.133375586268517,-1.0763751796345575,5.05700040663396,5.05700040663396,6.133375586268517,1.0763751796345575,-1.2578070383791735,-1.5190696873760408,False,False,False,over_predicted
Oc1ccc(cc1)c2ccc3c(c(O)ccc3c2)c4ccccc4,primary_remove_constant_only,20,5.90974194706868,6.984734879339713,-1.0749929322710328,5.90974194706868,5.90974194706868,6.984734879339713,1.0749929322710328,-1.256191801893311,-1.5171581635567883,False,False,False,over_predicted
O=C(Nc1cccc(c1)C(=O)Nc2cccc(c2)c3cnc4ccccc4n3)c5occc5,primary_remove_constant_only,20,4.88167474812818,3.808252586273601,1.073422161854579,4.88167474812818,4.88167474812818,3.808252586273601,1.073422161854579,1.2543562652487703,1.4539067372943137,False,False,False,under_predicted
CCCCOC(=O)c1cc(Cl)c(O)c(Cl)c1,primary_remove_constant_only,20,4.2572748686953,5.329335635679822,-1.0720607669845217,4.2572748686953,4.2572748686953,5.329335635679822,1.0720607669845217,-1.252765396115061,-1.5131032426106141,False,False,False,over_predicted
Oc1cccc(c1)N2CCc3cc(O)ccc3C2c4ccc(cc4)N5CCN(CC5)C6CCCC6,primary_remove_constant_only,20,6.9100948885606,7.979961137189989,-1.0698662486293893,6.9100948885606,6.9100948885606,7.979961137189989,1.0698662486293893,-1.2502009737043966,-1.5100684210451563,False,False,False,over_predicted
COC(=O)c1oc(CSc2nc(O)c3cnn(c4ccc(C)c(C)c4)c3n2)cc1,primary_remove_constant_only,20,4.41466280817923,5.4839690552669,-1.0693062470876695,4.41466280817923,4.41466280817923,5.4839690552669,1.0693062470876695,-1.2495465793129192,-1.5092939892653874,False,False,False,over_predicted
NC(=N)N\N=C\C1=C(Cl)c2ccccc2CC1,primary_remove_constant_only,20,5.25963731050576,4.190657154573836,1.068980155931924,5.25963731050576,5.25963731050576,4.190657154573836,1.068980155931924,1.2491655228201552,1.4477638425053792,False,False,False,under_predicted
Oc1ccccc1N2CCN(CC2)C(=O)CCCN3C(=S)Nc4ccccc4C3=O,primary_remove_constant_only,20,7.15490195998574,6.086602355515347,1.0682996044703934,7.15490195998574,7.15490195998574,6.086602355515347,1.0682996044703934,1.248370258831828,1.446822701025734,False,False,False,under_predicted
CCCC[C@@]12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)CC,primary_remove_constant_only,20,7.03151705144607,5.963454013621302,1.0680630378247675,7.03151705144607,7.03151705144607,5.963454013621302,1.0680630378247675,1.2480938169391276,1.4464955506256774,False,False,False,under_predicted
O=C(CCCCCN1C(=S)Nc2ccccc2C1=O)N3CCN(CC3)c4ccccc4C#N,primary_remove_constant_only,20,7.04575749056067,5.977790729467683,1.067966761092987,7.04575749056067,7.04575749056067,5.977790729467683,1.067966761092987,1.2479813119750993,1.4463624085623286,False,False,False,under_predicted
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CCO)c4ccc(Cl)cc4,primary_remove_constant_only,20,7.07001940948449,8.137619061340459,-1.0675996518559687,7.07001940948449,7.07001940948449,8.137619061340459,1.0675996518559687,-1.2475523234672703,-1.5069339215081228,False,False,False,over_predicted
Fc1ccc(cc1)C2=C(c3ccc(OCCN4CCCC4)cc3)c5ccc(F)cc5OCC2,primary_remove_constant_only,20,6.89962945488244,7.9656767418822625,-1.0660472869998223,6.89962945488244,6.89962945488244,7.9656767418822625,1.0660472869998223,-1.245738294791083,-1.504787140492656,False,False,False,over_predicted
Oc1ccc2oc(nc2c1)c3ccc(O)c(Cl)c3,primary_remove_constant_only,20,5.27736607746619,6.343369969698013,-1.066003892231823,5.27736607746619,5.27736607746619,6.343369969698013,1.066003892231823,-1.2456875854792637,-1.5047271294303448,False,False,False,over_predicted
Oc1ccc(c(O)c1)c2noc3ccc(O)cc23,primary_remove_constant_only,20,5.39061905574929,6.4565607344844125,-1.0659416787351228,5.39061905574929,5.39061905574929,6.4565607344844125,1.0659416787351228,-1.2456148853877789,-1.504641093758323,False,False,False,over_predicted
Cc1cc(C)c2nc([nH]c2c1)c3cc4ccccc4n3Cc5ccccc5,primary_remove_constant_only,20,7.47977856411804,6.414742309336416,1.0650362547816243,7.47977856411804,7.47977856411804,6.414742309336416,1.0650362547816243,1.2445568448058564,1.442309781829618,False,False,False,under_predicted
CCCCCCCCOc1ccc(cc1C)C(CCC)(CCC)c2ccc(O)c(C)c2,primary_remove_constant_only,20,6.39794000867204,7.459458844704755,-1.0615188360327146,6.39794000867204,6.39794000867204,7.459458844704755,1.0615188360327146,-1.2404465362972492,-1.4985246999799327,False,False,False,over_predicted
Cc1c(c2ccc(F)cc2)n(Cc3ccc(OCCN4CCCCCC4)cc3)c5ccc(O)cc15,primary_remove_constant_only,20,7.0,8.061246112850352,-1.061246112850352,7.0,7.0,8.061246112850352,1.061246112850352,-1.2401278433871978,-1.498147548340577,False,False,False,over_predicted
Cc1cccc(c1)C(=O)Oc2ccc3ccc(O)cc3c2,primary_remove_constant_only,20,4.55129368009492,5.612274918076772,-1.060981237981852,4.55129368009492,4.55129368009492,5.612274918076772,1.060981237981852,-1.239818321688637,-1.4977812502136134,False,False,False,over_predicted
CCCC(=O)Oc1ccc(cc1)\C(=C(\C)/c2ccccc2)\c3ccc(OCCN4CCCCC4)cc3,primary_remove_constant_only,20,7.47755576649368,6.41705443524178,1.0605013312519,7.47755576649368,7.47755576649368,6.41705443524178,1.0605013312519,1.2392575227459264,1.4360383903447749,False,False,False,under_predicted
Oc1ccc2c(noc2c1)c3cccc4ccc(O)cc34,primary_remove_constant_only,20,5.76270766243254,6.822804710749033,-1.0600970483164929,5.76270766243254,5.76270766243254,6.822804710749033,1.0600970483164929,-1.2387850946081609,-1.4965584954081634,False,False,False,over_predicted
CCOC(=O)c1c(C)oc2c3ccccc3c(O)c(\C=N\C4CCS(=O)(=O)C4)c12,primary_remove_constant_only,20,4.79556798031009,5.85519422528597,-1.0596262449758802,4.79556798031009,4.79556798031009,5.85519422528597,1.0596262449758802,-1.238234933505676,-1.4959074167202866,False,False,False,over_predicted
CC1=C(C(=O)c2ccc(O)cc12)c3ccc(O)cc3,primary_remove_constant_only,20,8.22184874961636,7.1643253889645,1.05752336065186,8.22184874961636,8.22184874961636,7.1643253889645,1.05752336065186,1.2357775907931212,1.4319201247685658,False,False,False,under_predicted
CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)Cc3ccc(cc3)c4cn(CCCCCC(=O)NO)nn4)cc2)\c5ccccc5,primary_remove_constant_only,20,6.60554831917378,7.660032374844513,-1.0544840556707331,6.60554831917378,6.60554831917378,7.660032374844513,1.0544840556707331,-1.2322259860465865,-1.4887962312702179,False,False,False,over_predicted
Cc1ccc(cc1)S(=O)(=O)N2Cc3ccc(cc3C2)[C@]4(O)CC[C@H]5[C@@H]6CCc7cc(O)ccc7[C@H]6CC[C@]45C,primary_remove_constant_only,20,6.46700370613424,7.520243290216788,-1.053239584082548,6.46700370613424,6.46700370613424,7.520243290216788,1.053239584082548,-1.230771748572239,-1.487075238960178,False,False,False,over_predicted
Oc1ccc(cc1)C2=Nc3c(O)cc(O)cc3OC2,primary_remove_constant_only,20,4.48148606012211,5.532275888107556,-1.0507898279854455,4.48148606012211,4.48148606012211,5.532275888107556,1.0507898279854455,-1.2279090660062084,-1.4836874465472276,False,False,False,over_predicted
CC#C[C@@]1(O)CC[C@]2(CC=C)[C@H](CCc3cc(O)ccc23)C1,primary_remove_constant_only,20,7.03151705144607,5.983521637247577,1.0479954141984926,7.03151705144607,7.03151705144607,5.983521637247577,1.0479954141984926,1.22464363087181,1.418743831527008,False,False,False,under_predicted
Cc1ccc(cc1)C(=O)ONc2ccc(cc2)N=NC(=O)c3ccccc3O,primary_remove_constant_only,20,5.07374967062203,4.025763437686364,1.0479862329356662,5.07374967062203,5.07374967062203,4.025763437686364,1.0479862329356662,1.2246329020318825,1.4187311346660503,False,False,False,under_predicted
Oc1ccc2C(Cc3ccccc3)N(CCc2c1)c4ccccc4,primary_remove_constant_only,20,8.17392519729917,7.1300950309306,1.0438301663685694,8.17392519729917,8.17392519729917,7.1300950309306,1.0438301663685694,1.2197762963808292,1.4129836682956711,False,False,False,under_predicted
CC1CCc2c(C1)sc(NC(=O)c3oc(Cn4cc(cn4)[N+](=O)[O-])cc3)c2C#N,primary_remove_constant_only,20,5.07856637309888,6.121526274645933,-1.0429599015470528,5.07856637309888,5.07856637309888,6.121526274645933,1.0429599015470528,-1.2187593412907562,-1.4728593623092407,False,False,False,over_predicted
Cc1cc(c2nn3c(nnc3s2)c4ccccc4)c5ccccc5n1,primary_remove_constant_only,20,4.6664985176495,5.708502136032816,-1.0420036183833163,4.6664985176495,4.6664985176495,5.708502136032816,1.0420036183833163,-1.2176418687618564,-1.4715369086778076,False,False,False,over_predicted
CCCC[C@@]12CCC(=O)C(=C1c3ccc4[nH]nnc4c3C2)c5cccs5,primary_remove_constant_only,20,7.46852108295774,6.427181161298751,1.041339921658989,7.46852108295774,7.46852108295774,6.427181161298751,1.041339921658989,1.2168663005148335,1.4095398837721893,False,False,False,under_predicted
Oc1ccc2C(N(Cc3ccccc3)CCc2c1)c4ccc(OCCN5CCCC5)cc4,primary_remove_constant_only,20,8.32790214206428,7.287183891579202,1.040718250485078,8.32790214206428,8.32790214206428,7.287183891579202,1.040718250485078,1.2161398415692009,1.408680168436113,False,False,False,under_predicted
Oc1ccc2c(noc2c1)c3ccc4c(O)cccc4c3,primary_remove_constant_only,20,7.61978875828839,6.582585912220748,1.0372028460676423,7.61978875828839,7.61978875828839,6.582585912220748,1.0372028460676423,1.2120318869241475,1.403818680213703,False,False,False,under_predicted
CCCCCCCCCc1ccc(O)cc1,primary_remove_constant_only,20,6.42365864979421,5.387411637406341,1.0362470123878689,6.42365864979421,6.42365864979421,5.387411637406341,1.0362470123878689,1.2109149396434167,1.4024968481781752,False,False,False,under_predicted
Oc1ccc(cc1)C2=C(c3ccccc3)c4cc(O)cc(O)c4C2=O,primary_remove_constant_only,20,8.52287874528034,7.487018254171067,1.035860491109272,8.52287874528034,8.52287874528034,7.487018254171067,1.035860491109272,1.2104632670352955,1.401962324003861,False,False,False,under_predicted
Oc1ccc(cc1)N2C(=S)Nc3cc(O)cc(O)c3C2=O,primary_remove_constant_only,20,4.95424685240586,5.986017951085441,-1.031771098679581,4.95424685240586,4.95424685240586,5.986017951085441,1.031771098679581,-1.205684573993984,-1.457386253982557,False,False,False,over_predicted
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3[C@@]2(c4ccc(\C=C\C(=O)O)cc4)C(F)(F)F,primary_remove_constant_only,20,5.94385773794095,6.974683764455145,-1.0308260265141955,5.94385773794095,5.94385773794095,6.974683764455145,1.0308260265141955,-1.2045802021690954,-1.4560793041538085,False,False,False,over_predicted
Oc1ccc2C(=C(C(=O)Oc2c1)c3ccc(F)cc3)Nc4ccc(OCCN5CCCC5)cc4,primary_remove_constant_only,20,5.34390179798717,6.37450634976519,-1.03060455177802,5.34390179798717,5.34390179798717,6.37450634976519,1.03060455177802,-1.2043213960508798,-1.4557730245075358,False,False,False,over_predicted
CCc1nnc2SCC(=Nn12)c3oc(cc3)c4cc(Cl)ccc4Cl,primary_remove_constant_only,20,4.35672058234574,5.3862259441529154,-1.0295053618071757,4.35672058234574,4.35672058234574,5.3862259441529154,1.0295053618071757,-1.2030369286012372,-1.45425294361131,False,False,False,over_predicted
